#YY,MM,DD,hh,mm,WDIR,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,nmi,hPa,ft
2022,2,17,19,6,MM,0,0.5,MM,MM,MM,MM,1019.8,24.2,24.9,MM,MM,MM,MM
2022,2,17,19,0,360,0.5,2.1,MM,MM,MM,MM,1019.9,23.8,24.9,MM,MM,1.8,MM
2022,2,17,18,54,260,1,1.5,MM,MM,MM,MM,1019.9,23.8,24.9,MM,MM,MM,MM
2022,2,17,18,48,290,2.1,2.6,MM,MM,MM,MM,1019.8,23.6,24.9,MM,MM,MM,MM
2022,2,17,18,42,250,1.5,2.6,MM,MM,MM,MM,1019.7,23.6,24.9,MM,MM,MM,MM
2022,2,17,18,36,220,1.5,2.1,MM,MM,MM,MM,1019.6,23.6,24.9,MM,MM,MM,MM
2022,2,17,18,30,MM,0,0.5,MM,MM,MM,MM,1019.5,24.4,24.9,MM,MM,MM,MM
2022,2,17,18,24,140,1,1.5,MM,MM,MM,MM,1019.5,24.2,24.9,MM,MM,MM,MM
2022,2,17,18,18,MM,0,1,MM,MM,MM,MM,1019.5,23.8,24.9,MM,MM,MM,MM
2022,2,17,18,12,MM,0,1.5,MM,MM,MM,MM,1019.4,23.5,24.9,MM,MM,MM,MM
2022,2,17,18,6,300,0.5,1.5,MM,MM,MM,MM,1019.3,23.1,24.9,MM,MM,MM,MM
2022,2,17,18,0,10,1,2.6,MM,MM,MM,MM,1019.4,23,24.9,MM,MM,1.3,MM
2022,2,17,17,54,30,1,2.6,MM,MM,MM,MM,1019.2,23.1,24.9,MM,MM,MM,MM
2022,2,17,17,48,330,1.5,2.6,MM,MM,MM,MM,1019.2,22.8,24.9,MM,MM,MM,MM
2022,2,17,17,42,340,3.1,4.1,MM,MM,MM,MM,1019,22.8,24.9,MM,MM,MM,MM
2022,2,17,17,36,360,2.6,3.1,MM,MM,MM,MM,1019,22.8,24.9,MM,MM,MM,MM
2022,2,17,17,30,360,1.5,2.6,MM,MM,MM,MM,1018.9,22.6,24.9,MM,MM,MM,MM
2022,2,17,17,24,10,1.5,2.1,MM,MM,MM,MM,1018.9,22.5,24.9,MM,MM,MM,MM
2022,2,17,17,18,350,1,2.6,MM,MM,MM,MM,1018.9,22.4,24.9,MM,MM,MM,MM
2022,2,17,17,12,340,2.6,3.1,MM,MM,MM,MM,1018.9,22.5,24.9,MM,MM,MM,MM
2022,2,17,17,6,330,1.5,4.1,MM,MM,MM,MM,1018.8,22.5,24.9,MM,MM,MM,MM
2022,2,17,17,0,20,2.6,3.1,MM,MM,MM,MM,1018.8,MM,24.9,MM,MM,0.9,MM
2022,2,17,16,54,280,1,1.5,MM,MM,MM,MM,1018.6,MM,24.9,MM,MM,MM,MM
2022,2,17,16,48,240,0.5,1,MM,MM,MM,MM,1018.5,22.1,24.9,MM,MM,MM,MM
2022,2,17,16,42,MM,0,1,MM,MM,MM,MM,1018.5,21.7,24.9,MM,MM,MM,MM
2022,2,17,16,36,50,1,1.5,MM,MM,MM,MM,1018.4,21.8,25,MM,MM,MM,MM
2022,2,17,16,30,120,1.5,2.1,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM
2022,2,17,16,24,130,0.5,1.5,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM
2022,2,17,16,18,MM,0,2.1,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM
2022,2,17,16,12,340,1,1.5,MM,MM,MM,MM,1018.1,22,25,MM,MM,MM,MM
2022,2,17,16,6,30,1,2.6,MM,MM,MM,MM,1018.1,22.3,25.1,MM,MM,MM,MM
2022,2,17,16,0,60,0.5,1,MM,MM,MM,MM,1018.1,22,25,MM,MM,0,MM
2022,2,17,15,54,70,1,1.5,MM,MM,MM,MM,1018.1,21.7,25.1,MM,MM,MM,MM
2022,2,17,15,48,10,1.5,2.1,MM,MM,MM,MM,1018.1,22,25,MM,MM,MM,MM
2022,2,17,15,42,360,1,2.1,MM,MM,MM,MM,1018,22.1,25.1,MM,MM,MM,MM
2022,2,17,15,36,70,0.5,1.5,MM,MM,MM,MM,1018.1,22.1,25,MM,MM,MM,MM
2022,2,17,15,30,30,0.5,1.5,MM,MM,MM,MM,1018,22.3,25.1,MM,MM,MM,MM
2022,2,17,15,24,30,1,3.6,MM,MM,MM,MM,1018,22.5,25.1,MM,MM,MM,MM
2022,2,17,15,18,30,1.5,2.6,MM,MM,MM,MM,1018,22.1,25.1,MM,MM,MM,MM
2022,2,17,15,12,350,1,1,MM,MM,MM,MM,1018,22.1,25.1,MM,MM,MM,MM
2022,2,17,15,6,350,0.5,1,MM,MM,MM,MM,1018,22.1,25.1,MM,MM,MM,MM
2022,2,17,15,0,100,0.5,1.5,MM,MM,MM,MM,1018.1,21.6,25.1,MM,MM,-0.3,MM
2022,2,17,14,54,MM,0,0.5,MM,MM,MM,MM,1018.1,21.6,25.1,MM,MM,MM,MM
2022,2,17,14,48,MM,0,0.5,MM,MM,MM,MM,1018,21.4,25.1,MM,MM,MM,MM
2022,2,17,14,42,100,0.5,0.5,MM,MM,MM,MM,1018,21.4,25.1,MM,MM,MM,MM
2022,2,17,14,36,MM,0,1,MM,MM,MM,MM,1017.9,21.5,25.1,MM,MM,MM,MM
2022,2,17,14,30,50,0.5,1,MM,MM,MM,MM,1017.9,21.8,25.1,MM,MM,MM,MM
2022,2,17,14,24,90,1,1,MM,MM,MM,MM,1017.9,21.8,25.1,MM,MM,MM,MM
2022,2,17,14,18,MM,0,1,MM,MM,MM,MM,1017.9,21.5,25.1,MM,MM,MM,MM
2022,2,17,14,12,20,0.5,1,MM,MM,MM,MM,1017.9,21.6,25.1,MM,MM,MM,MM
2022,2,17,14,6,70,0.5,1,MM,MM,MM,MM,1017.9,21.5,25.1,MM,MM,MM,MM
2022,2,17,14,0,90,0.5,0.5,MM,MM,MM,MM,1017.9,21.6,25.1,MM,MM,-0.8,MM
2022,2,17,13,54,MM,0,1,MM,MM,MM,MM,1017.9,21.5,25.1,MM,MM,MM,MM
2022,2,17,13,48,110,0.5,0.5,MM,MM,MM,MM,1018,21.4,25.1,MM,MM,MM,MM
2022,2,17,13,42,MM,0,1.5,MM,MM,MM,MM,1018.1,21.3,25.1,MM,MM,MM,MM
2022,2,17,13,36,120,1,1.5,MM,MM,MM,MM,1018.1,21.2,25.1,MM,MM,MM,MM
2022,2,17,13,30,MM,0,0.5,MM,MM,MM,MM,1018,21.6,25.1,MM,MM,MM,MM
2022,2,17,13,24,120,0.5,1,MM,MM,MM,MM,1017.9,21.7,25.1,MM,MM,MM,MM
2022,2,17,13,18,MM,0,0.5,MM,MM,MM,MM,1017.9,21.7,25.1,MM,MM,MM,MM
2022,2,17,13,12,80,0.5,2.1,MM,MM,MM,MM,1017.9,21.7,25.1,MM,MM,MM,MM
2022,2,17,13,6,340,0.5,1,MM,MM,MM,MM,1017.9,22,25,MM,MM,MM,MM
2022,2,17,13,0,MM,0,1,MM,MM,MM,MM,1018,21.7,25,MM,MM,-1.4,MM
2022,2,17,12,54,20,0.5,1,MM,MM,MM,MM,1018,21.7,25,MM,MM,MM,MM
2022,2,17,12,48,MM,0,0.5,MM,MM,MM,MM,1018.1,22.1,25,MM,MM,MM,MM
2022,2,17,12,42,MM,0,1,MM,MM,MM,MM,1018.2,21.8,25,MM,MM,MM,MM
2022,2,17,12,36,MM,0,0.5,MM,MM,MM,MM,1018.2,22.3,25,MM,MM,MM,MM
2022,2,17,12,30,10,0.5,1.5,MM,MM,MM,MM,1018.2,22.3,25,MM,MM,MM,MM
2022,2,17,12,24,20,0.5,1,MM,MM,MM,MM,1018.2,22.3,25,MM,MM,MM,MM
2022,2,17,12,18,20,0.5,1,MM,MM,MM,MM,1018.3,22.4,25,MM,MM,MM,MM
2022,2,17,12,12,90,0.5,1,MM,MM,MM,MM,1018.4,22.1,25,MM,MM,MM,MM
2022,2,17,12,6,MM,0,1,MM,MM,MM,MM,1018.4,22.3,25,MM,MM,MM,MM
2022,2,17,12,0,MM,0,0.5,MM,MM,MM,MM,1018.4,22.2,24.9,MM,MM,-1.3,MM
2022,2,17,11,54,MM,0,0.5,MM,MM,MM,MM,1018.5,22.2,24.9,MM,MM,MM,MM
2022,2,17,11,48,30,0.5,1,MM,MM,MM,MM,1018.5,22.1,24.9,MM,MM,MM,MM
2022,2,17,11,42,80,0.5,1,MM,MM,MM,MM,1018.4,22,24.9,MM,MM,MM,MM
2022,2,17,11,36,190,1,1,MM,MM,MM,MM,1018.4,22.4,24.9,MM,MM,MM,MM
2022,2,17,11,30,150,0.5,1,MM,MM,MM,MM,1018.5,22.4,24.9,MM,MM,MM,MM
2022,2,17,11,24,130,0.5,1,MM,MM,MM,MM,1018.5,22.3,24.9,MM,MM,MM,MM
2022,2,17,11,18,MM,0,1.5,MM,MM,MM,MM,1018.6,22.3,24.9,MM,MM,MM,MM
2022,2,17,11,12,MM,0,1,MM,MM,MM,MM,1018.7,22.1,24.9,MM,MM,MM,MM
2022,2,17,11,6,MM,0,0.5,MM,MM,MM,MM,1018.7,22.1,24.9,MM,MM,MM,MM
2022,2,17,11,0,80,0.5,1,MM,MM,MM,MM,1018.7,22.2,24.9,MM,MM,-1.1,MM
2022,2,17,10,54,70,0.5,1,MM,MM,MM,MM,1018.8,22.1,24.9,MM,MM,MM,MM
2022,2,17,10,48,60,1,1.5,MM,MM,MM,MM,1018.9,22.2,24.9,MM,MM,MM,MM
2022,2,17,10,42,110,1,1.5,MM,MM,MM,MM,1019.1,22.3,24.9,MM,MM,MM,MM
2022,2,17,10,36,30,1,1,MM,MM,MM,MM,1019.1,22.7,24.9,MM,MM,MM,MM
2022,2,17,10,30,30,1,1.5,MM,MM,MM,MM,1019.2,22.7,24.9,MM,MM,MM,MM
2022,2,17,10,24,340,1,1.5,MM,MM,MM,MM,1019.3,22.8,24.9,MM,MM,MM,MM
2022,2,17,10,18,MM,0,0,MM,MM,MM,MM,1019.4,22.5,24.9,MM,MM,MM,MM
2022,2,17,10,12,80,0.5,1.5,MM,MM,MM,MM,1019.4,22.6,24.9,MM,MM,MM,MM
2022,2,17,10,6,50,1.5,2.6,MM,MM,MM,MM,1019.4,22.6,24.9,MM,MM,MM,MM
2022,2,17,10,0,10,2.1,3.1,MM,MM,MM,MM,1019.4,22.7,24.9,MM,MM,0,MM
2022,2,17,9,54,50,1.5,2.6,MM,MM,MM,MM,1019.5,22.9,25,MM,MM,MM,MM
2022,2,17,9,48,20,0.5,1.5,MM,MM,MM,MM,1019.5,22.9,25,MM,MM,MM,MM
2022,2,17,9,42,30,0.5,1.5,MM,MM,MM,MM,1019.5,22.8,25,MM,MM,MM,MM
2022,2,17,9,36,MM,0,1,MM,MM,MM,MM,1019.5,22.9,25,MM,MM,MM,MM
2022,2,17,9,30,20,1,2.1,MM,MM,MM,MM,1019.4,22.7,25,MM,MM,MM,MM
2022,2,17,9,24,40,1,2.6,MM,MM,MM,MM,1019.6,22.8,25,MM,MM,MM,MM
2022,2,17,9,18,40,1,2.6,MM,MM,MM,MM,1019.6,22.8,25,MM,MM,MM,MM
2022,2,17,9,12,60,1.5,2.6,MM,MM,MM,MM,1019.6,22.7,25,MM,MM,MM,MM
2022,2,17,9,6,70,0.5,2.1,MM,MM,MM,MM,1019.6,22.8,25,MM,MM,MM,MM
2022,2,17,9,0,60,2.1,2.6,MM,MM,MM,MM,1019.7,22.9,25,MM,MM,1.1,MM
2022,2,17,8,54,30,1.5,4.6,MM,MM,MM,MM,1019.7,22.9,25,MM,MM,MM,MM
2022,2,17,8,48,50,2.1,3.6,MM,MM,MM,MM,1019.8,23,25,MM,MM,MM,MM
2022,2,17,8,42,60,1.5,3.6,MM,MM,MM,MM,1019.7,23,25,MM,MM,MM,MM
2022,2,17,8,36,50,2.1,4.1,MM,MM,MM,MM,1019.8,23,25,MM,MM,MM,MM
2022,2,17,8,30,360,1.5,4.6,MM,MM,MM,MM,1019.7,23.1,25,MM,MM,MM,MM
2022,2,17,8,24,50,0.5,2.1,MM,MM,MM,MM,1019.8,22.9,25,MM,MM,MM,MM
2022,2,17,8,18,10,2.1,3.1,MM,MM,MM,MM,1019.8,23,25,MM,MM,MM,MM
2022,2,17,8,12,10,2.1,3.1,MM,MM,MM,MM,1019.7,23.1,25,MM,MM,MM,MM
2022,2,17,8,6,50,1,2.6,MM,MM,MM,MM,1019.7,23,25,MM,MM,MM,MM
2022,2,17,8,0,50,2.1,3.1,MM,MM,MM,MM,1019.8,23.1,25,MM,MM,2,MM
2022,2,17,7,54,40,3.1,5.1,MM,MM,MM,MM,1019.7,23.1,25,MM,MM,MM,MM
2022,2,17,7,48,60,2.1,3.1,MM,MM,MM,MM,1019.6,23,25,MM,MM,MM,MM
2022,2,17,7,42,50,2.1,5.7,MM,MM,MM,MM,1019.5,23.1,25,MM,MM,MM,MM
2022,2,17,7,36,50,1,3.1,MM,MM,MM,MM,1019.4,23,25,MM,MM,MM,MM
2022,2,17,7,30,60,1,2.1,MM,MM,MM,MM,1019.3,23,25,MM,MM,MM,MM
2022,2,17,7,24,360,2.1,3.6,MM,MM,MM,MM,1019.2,23,25,MM,MM,MM,MM
2022,2,17,7,18,350,1,2.1,MM,MM,MM,MM,1019.2,23,25,MM,MM,MM,MM
2022,2,17,7,12,310,2.1,2.6,MM,MM,MM,MM,1019.3,23,25,MM,MM,MM,MM
2022,2,17,7,6,60,2.6,5.1,MM,MM,MM,MM,1019.2,23,25,MM,MM,MM,MM
2022,2,17,7,0,330,1,2.1,MM,MM,MM,MM,1019.2,22.8,25,MM,MM,2,MM
2022,2,17,6,54,330,1,1.5,MM,MM,MM,MM,1019.1,22.9,25,MM,MM,MM,MM
2022,2,17,6,48,320,0.5,2.1,MM,MM,MM,MM,1019.1,23,25,MM,MM,MM,MM
2022,2,17,6,42,360,1,2.6,MM,MM,MM,MM,1019,23.1,25,MM,MM,MM,MM
2022,2,17,6,36,50,1.5,3.1,MM,MM,MM,MM,1018.8,23.1,25,MM,MM,MM,MM
2022,2,17,6,30,360,1,3.1,MM,MM,MM,MM,1018.7,23,25,MM,MM,MM,MM
2022,2,17,6,24,80,2.1,5.7,MM,MM,MM,MM,1018.7,23,25,MM,MM,MM,MM
2022,2,17,6,18,70,2.6,5.7,MM,MM,MM,MM,1018.7,23.1,25,MM,MM,MM,MM
2022,2,17,6,12,340,1.5,2.6,MM,MM,MM,MM,1018.6,23.2,25,MM,MM,MM,MM
2022,2,17,6,6,40,1.5,2.6,MM,MM,MM,MM,1018.6,22.9,25,MM,MM,MM,MM
2022,2,17,6,0,60,2.1,4.1,MM,MM,MM,MM,1018.6,22.8,25,MM,MM,2,MM
2022,2,17,5,54,80,1.5,6.2,MM,MM,MM,MM,1018.6,22.8,25,MM,MM,MM,MM
2022,2,17,5,48,70,3.1,4.6,MM,MM,MM,MM,1018.6,22.8,25,MM,MM,MM,MM
2022,2,17,5,42,50,2.6,5.1,MM,MM,MM,MM,1018.4,23,25.1,MM,MM,MM,MM
2022,2,17,5,36,40,1.5,3.6,MM,MM,MM,MM,1018.2,22.9,25.1,MM,MM,MM,MM
2022,2,17,5,30,90,1.5,4.1,MM,MM,MM,MM,1018.1,23,25.1,MM,MM,MM,MM
2022,2,17,5,24,50,1.5,3.1,MM,MM,MM,MM,1018.1,23.3,25,MM,MM,MM,MM
2022,2,17,5,18,120,1,3.1,MM,MM,MM,MM,1018.1,23.4,25.1,MM,MM,MM,MM
2022,2,17,5,12,150,1,2.6,MM,MM,MM,MM,1018,23.5,25.1,MM,MM,MM,MM
2022,2,17,5,6,50,3.1,5.1,MM,MM,MM,MM,1017.9,23.4,25.1,MM,MM,MM,MM
2022,2,17,5,0,140,1.5,4.1,MM,MM,MM,MM,1017.8,23.4,25.1,MM,MM,1.4,MM
2022,2,17,4,54,70,2.1,6.2,MM,MM,MM,MM,1017.8,23.4,25.1,MM,MM,MM,MM
2022,2,17,4,48,140,1,2.1,MM,MM,MM,MM,1017.8,23.6,25.1,MM,MM,MM,MM
2022,2,17,4,42,50,1.5,2.6,MM,MM,MM,MM,1017.7,23.6,25.1,MM,MM,MM,MM
2022,2,17,4,36,70,1,2.6,MM,MM,MM,MM,1017.6,23.5,25.1,MM,MM,MM,MM
2022,2,17,4,30,120,0.5,5.1,MM,MM,MM,MM,1017.6,23.5,25.1,MM,MM,MM,MM
2022,2,17,4,24,80,4.6,6.2,MM,MM,MM,MM,1017.5,23.4,25.1,MM,MM,MM,MM
2022,2,17,4,18,60,3.1,5.1,MM,MM,MM,MM,1017.3,23.5,25.1,MM,MM,MM,MM
2022,2,17,4,12,60,4.6,7.7,MM,MM,MM,MM,1017.4,23.6,25.1,MM,MM,MM,MM
2022,2,17,4,6,60,4.1,7.7,MM,MM,MM,MM,1017.3,23.7,25.1,MM,MM,MM,MM
2022,2,17,4,0,70,2.6,4.1,MM,MM,MM,MM,1017.2,24,25.1,MM,MM,0.7,MM
2022,2,17,3,54,60,2.6,4.6,MM,MM,MM,MM,1017.2,23.9,25.1,MM,MM,MM,MM
2022,2,17,3,48,60,3.6,6.2,MM,MM,MM,MM,1017.1,24,25.1,MM,MM,MM,MM
2022,2,17,3,42,50,2.1,4.6,MM,MM,MM,MM,1017.1,24.1,25.1,MM,MM,MM,MM
2022,2,17,3,36,60,3.6,7.7,MM,MM,MM,MM,1017,24,25.1,MM,MM,MM,MM
2022,2,17,3,30,40,2.6,6.7,MM,MM,MM,MM,1017,24.2,25.1,MM,MM,MM,MM
2022,2,17,3,24,80,3.1,6.7,MM,MM,MM,MM,1016.9,24.2,25.1,MM,MM,MM,MM
2022,2,17,3,18,70,3.6,6.2,MM,MM,MM,MM,1016.8,24.4,25.1,MM,MM,MM,MM
2022,2,17,3,12,60,2.6,5.7,MM,MM,MM,MM,1016.8,24.5,25.1,MM,MM,MM,MM
2022,2,17,3,6,70,4.6,7.2,MM,MM,MM,MM,1016.7,24.3,25.1,MM,MM,MM,MM
2022,2,17,3,0,60,4.1,7.7,MM,MM,MM,MM,1016.6,24.4,25.1,MM,MM,0,MM
2022,2,17,2,54,50,2.6,5.7,MM,MM,MM,MM,1016.6,24.7,25.1,MM,MM,MM,MM
2022,2,17,2,48,50,2.6,4.6,MM,MM,MM,MM,1016.6,24.9,25.1,MM,MM,MM,MM
2022,2,17,2,42,60,3.1,6.2,MM,MM,MM,MM,1016.5,24.8,25.1,MM,MM,MM,MM
2022,2,17,2,36,50,3.6,7.2,MM,MM,MM,MM,1016.5,24.6,25.1,MM,MM,MM,MM
2022,2,17,2,30,60,3.6,5.7,MM,MM,MM,MM,1016.5,24.8,25.1,MM,MM,MM,MM
2022,2,17,2,24,60,3.6,6.7,MM,MM,MM,MM,1016.4,24.7,25.1,MM,MM,MM,MM
2022,2,17,2,18,60,3.1,5.7,MM,MM,MM,MM,1016.4,25,25.1,MM,MM,MM,MM
2022,2,17,2,12,70,1.5,5.1,MM,MM,MM,MM,1016.3,25.5,25,MM,MM,MM,MM
2022,2,17,2,6,70,4.6,6.7,MM,MM,MM,MM,1016.3,25.1,25,MM,MM,MM,MM
2022,2,17,2,0,60,4.1,5.7,MM,MM,MM,MM,1016.4,24.9,25,MM,MM,-1.1,MM
2022,2,17,1,54,80,2.1,8.2,MM,MM,MM,MM,1016.3,25,25,MM,MM,MM,MM
2022,2,17,1,48,40,3.1,6.2,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM
2022,2,17,1,42,60,3.6,6.7,MM,MM,MM,MM,1016.3,24.9,25,MM,MM,MM,MM
2022,2,17,1,36,70,3.1,5.7,MM,MM,MM,MM,1016.3,24.8,25,MM,MM,MM,MM
2022,2,17,1,30,50,2.6,7.2,MM,MM,MM,MM,1016.2,24.8,25,MM,MM,MM,MM
2022,2,17,1,24,50,2.6,6.2,MM,MM,MM,MM,1016.2,24.8,25,MM,MM,MM,MM
2022,2,17,1,18,60,3.6,6.7,MM,MM,MM,MM,1016.3,24.6,25,MM,MM,MM,MM
2022,2,17,1,12,70,3.1,5.7,MM,MM,MM,MM,1016.3,24.5,25,MM,MM,MM,MM
2022,2,17,1,6,60,3.6,6.2,MM,MM,MM,MM,1016.4,24.2,25,MM,MM,MM,MM
2022,2,17,1,0,70,4.1,7.2,MM,MM,MM,MM,1016.5,24.2,25,MM,MM,-2.2,MM
2022,2,17,0,54,50,5.7,8.8,MM,MM,MM,MM,1016.5,24.1,25,MM,MM,MM,MM
2022,2,17,0,48,80,2.1,7.2,MM,MM,MM,MM,1016.5,24.4,25,MM,MM,MM,MM
2022,2,17,0,42,50,3.6,6.7,MM,MM,MM,MM,1016.6,24.4,25,MM,MM,MM,MM
2022,2,17,0,36,60,4.6,6.7,MM,MM,MM,MM,1016.6,24.2,25,MM,MM,MM,MM
2022,2,17,0,30,60,4.6,7.7,MM,MM,MM,MM,1016.7,24.4,25,MM,MM,MM,MM
2022,2,17,0,24,40,3.6,8.8,MM,MM,MM,MM,1016.7,24.1,25,MM,MM,MM,MM
2022,2,17,0,18,50,5.1,7.7,MM,MM,MM,MM,1016.7,24.1,25,MM,MM,MM,MM
2022,2,17,0,12,60,5.7,7.2,MM,MM,MM,MM,1016.7,24.3,25,MM,MM,MM,MM
2022,2,17,0,6,50,4.6,6.7,MM,MM,MM,MM,1016.8,24.2,25,MM,MM,MM,MM
2022,2,17,0,0,50,3.1,6.7,MM,MM,MM,MM,1016.8,24.4,25,MM,MM,-2.4,MM
2022,2,16,23,54,60,4.1,7.7,MM,MM,MM,MM,1017,24.9,25,MM,MM,MM,MM
2022,2,16,23,48,60,3.1,6.2,MM,MM,MM,MM,1017,25.4,25,MM,MM,MM,MM
2022,2,16,23,42,40,2.6,6.2,MM,MM,MM,MM,1017.1,24.7,25,MM,MM,MM,MM
2022,2,16,23,36,50,3.6,6.2,MM,MM,MM,MM,1017.3,24.5,25,MM,MM,MM,MM
2022,2,16,23,30,50,4.1,7.2,MM,MM,MM,MM,1017.4,24.5,25,MM,MM,MM,MM
2022,2,16,23,24,40,2.1,6.2,MM,MM,MM,MM,1017.4,25.6,25,MM,MM,MM,MM
2022,2,16,23,18,60,3.1,5.1,MM,MM,MM,MM,1017.4,25.6,25,MM,MM,MM,MM
2022,2,16,23,12,60,3.6,7.2,MM,MM,MM,MM,1017.5,25.2,25,MM,MM,MM,MM
2022,2,16,23,6,60,4.1,7.2,MM,MM,MM,MM,1017.5,25.1,25,MM,MM,MM,MM
2022,2,16,23,0,50,3.1,5.7,MM,MM,MM,MM,1017.5,24.9,25,MM,MM,-1.8,MM
2022,2,16,22,54,50,3.1,5.1,MM,MM,MM,MM,1017.6,25.4,25,MM,MM,MM,MM
2022,2,16,22,48,40,1,5.7,MM,MM,MM,MM,1017.8,25.3,25,MM,MM,MM,MM
2022,2,16,22,42,50,4.6,5.7,MM,MM,MM,MM,1017.9,24.9,25,MM,MM,MM,MM
2022,2,16,22,36,60,1.5,5.7,MM,MM,MM,MM,1017.9,25.2,25,MM,MM,MM,MM
2022,2,16,22,30,60,4.1,8.2,MM,MM,MM,MM,1018,24.8,24.9,MM,MM,MM,MM
2022,2,16,22,24,70,3.6,7.2,MM,MM,MM,MM,1018.1,24.7,24.9,MM,MM,MM,MM
2022,2,16,22,18,70,4.1,6.7,MM,MM,MM,MM,1018.2,24.7,24.9,MM,MM,MM,MM
2022,2,16,22,12,70,3.1,6.2,MM,MM,MM,MM,1018.4,25.1,24.9,MM,MM,MM,MM
2022,2,16,22,6,60,2.6,5.7,MM,MM,MM,MM,1018.5,24.8,24.9,MM,MM,MM,MM
2022,2,16,22,0,60,3.6,6.7,MM,MM,MM,MM,1018.7,24.5,24.9,MM,MM,-0.5,MM
2022,2,16,21,54,50,4.6,7.7,MM,MM,MM,MM,1018.8,24.5,24.9,MM,MM,MM,MM
2022,2,16,21,48,60,3.6,6.7,MM,MM,MM,MM,1018.9,24.5,24.9,MM,MM,MM,MM
2022,2,16,21,42,50,5.1,7.7,MM,MM,MM,MM,1018.8,24.3,24.9,MM,MM,MM,MM
2022,2,16,21,36,70,3.6,7.2,MM,MM,MM,MM,1018.8,24.4,24.9,MM,MM,MM,MM
2022,2,16,21,30,60,3.6,6.2,MM,MM,MM,MM,1018.9,24.5,24.9,MM,MM,MM,MM
2022,2,16,21,24,50,4.6,6.2,MM,MM,MM,MM,1019,24.3,24.9,MM,MM,MM,MM
2022,2,16,21,18,60,3.1,5.1,MM,MM,MM,MM,1019,24.5,24.9,MM,MM,MM,MM
2022,2,16,21,12,40,2.6,6.2,MM,MM,MM,MM,1019,24.6,24.9,MM,MM,MM,MM
2022,2,16,21,6,60,4.1,6.7,MM,MM,MM,MM,1019.1,24.2,24.9,MM,MM,MM,MM
2022,2,16,21,0,50,4.1,6.7,MM,MM,MM,MM,1019.2,24.2,24.9,MM,MM,0.6,MM
2022,2,16,20,54,40,3.1,6.2,MM,MM,MM,MM,1019.2,24.3,24.9,MM,MM,MM,MM
2022,2,16,20,48,70,2.6,8.2,MM,MM,MM,MM,1019.1,24.3,24.9,MM,MM,MM,MM
2022,2,16,20,42,40,4.1,8.2,MM,MM,MM,MM,1019.1,24.1,24.9,MM,MM,MM,MM
2022,2,16,20,36,70,2.6,5.7,MM,MM,MM,MM,1019.1,24.3,24.9,MM,MM,MM,MM
2022,2,16,20,30,70,4.6,6.7,MM,MM,MM,MM,1019.2,24,24.9,MM,MM,MM,MM
2022,2,16,20,24,60,3.1,5.7,MM,MM,MM,MM,1019.2,24.1,24.9,MM,MM,MM,MM
2022,2,16,20,18,60,2.1,4.1,MM,MM,MM,MM,1019.2,24.3,24.9,MM,MM,MM,MM
2022,2,16,20,12,20,3.1,5.1,MM,MM,MM,MM,1019.3,24.2,24.9,MM,MM,MM,MM
2022,2,16,20,6,60,2.6,4.1,MM,MM,MM,MM,1019.2,24.2,24.8,MM,MM,MM,MM
2022,2,16,20,0,110,0.5,2.6,MM,MM,MM,MM,1019.3,24.5,24.8,MM,MM,1,MM
2022,2,16,19,54,350,1.5,2.6,MM,MM,MM,MM,1019.2,23.8,24.8,MM,MM,MM,MM
2022,2,16,19,48,360,1.5,3.1,MM,MM,MM,MM,1019.2,23.7,24.8,MM,MM,MM,MM
2022,2,16,19,42,360,2.1,3.6,MM,MM,MM,MM,1019.2,23.5,24.8,MM,MM,MM,MM
2022,2,16,19,36,10,1,4.6,MM,MM,MM,MM,1019.2,23.3,24.8,MM,MM,MM,MM
2022,2,16,19,30,60,1.5,3.6,MM,MM,MM,MM,1019.3,23.2,24.8,MM,MM,MM,MM
2022,2,16,19,24,50,1.5,5.7,MM,MM,MM,MM,1019.3,23,24.8,MM,MM,MM,MM
2022,2,16,19,18,50,3.1,5.7,MM,MM,MM,MM,1019.3,22.8,24.8,MM,MM,MM,MM
2022,2,16,19,12,20,2.6,5.7,MM,MM,MM,MM,1019.3,22.9,24.8,MM,MM,MM,MM
2022,2,16,19,6,40,3.1,6.2,MM,MM,MM,MM,1019.2,23.1,24.7,MM,MM,MM,MM
2022,2,16,19,0,40,3.6,5.7,MM,MM,MM,MM,1019.2,23.1,24.8,MM,MM,1.4,MM
2022,2,16,18,54,MM,0,1.5,MM,MM,MM,MM,1019.2,23.2,24.7,MM,MM,MM,MM
2022,2,16,18,48,310,0.5,1.5,MM,MM,MM,MM,1019.1,22.7,24.8,MM,MM,MM,MM
2022,2,16,18,42,MM,0,1,MM,MM,MM,MM,1019,22.9,24.8,MM,MM,MM,MM
2022,2,16,18,36,170,0.5,1,MM,MM,MM,MM,1018.9,23.2,24.7,MM,MM,MM,MM
2022,2,16,18,30,MM,0,1.5,MM,MM,MM,MM,1018.9,23.1,24.8,MM,MM,MM,MM
