#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
#yr,mo,dy,hr,mn,m,m,sec,m,sec,-,degT,-,sec,degT
2022,2,13,5,26,1.7,1.3,11.8,1.1,9.9,NW,NNW,SWELL,8.1,312
2022,2,13,4,56,1.7,1.3,11.8,1,9.9,NW,NNW,SWELL,8.5,321
2022,2,13,4,26,1.5,1.1,12.5,1,9.9,NW,NNW,SWELL,8,310
2022,2,13,3,56,1.8,1.4,11.8,1,9.9,NW,NNW,SWELL,8.7,318
2022,2,13,3,26,1.7,1.3,13.3,1,9.9,NW,NW,SWELL,8.7,307
2022,2,13,2,56,1.7,1.3,12.5,1.1,9.9,NW,NW,SWELL,8.4,308
2022,2,13,2,26,1.6,1.2,12.5,1,9.9,NW,NW,SWELL,8.2,307
2022,2,13,1,56,1.5,1.1,11.8,1,9.9,WNW,NW,SWELL,8,301
2022,2,13,1,26,1.7,1.3,11.1,1,9.9,NNW,NNW,SWELL,8.6,328
2022,2,13,0,56,1.5,1.1,12.5,1,9.9,NW,NW,SWELL,8.1,310
2022,2,13,0,26,1.6,1.3,13.3,1,9.9,NW,NNW,SWELL,8.3,307
2022,2,12,23,56,1.7,1.4,12.5,1,9.9,NW,NW,SWELL,8.9,304
2022,2,12,23,26,1.6,1.2,13.3,1,7.7,NW,NNW,SWELL,8.4,307
2022,2,12,22,56,1.5,1.1,11.8,1,8.3,WNW,NNW,SWELL,7.9,300
2022,2,12,22,26,1.5,1.1,11.8,0.9,9.9,NW,NW,SWELL,8.2,310
2022,2,12,21,56,1.6,1.3,12.5,0.9,9.9,WNW,NW,SWELL,8.9,303
2022,2,12,21,26,1.4,1,11.8,1,8.3,NW,NNW,SWELL,7.9,304
2022,2,12,20,56,1.5,1,11.1,1,9.9,NW,NW,SWELL,7.9,322
2022,2,12,20,26,1.5,1.1,11.8,1,7.7,NW,NNW,SWELL,8.2,314
2022,2,12,19,56,1.6,1.3,13.3,1,9.9,NW,NW,SWELL,8.9,308
2022,2,12,19,26,1.5,1.1,12.5,1,8.3,NW,NW,SWELL,8.3,305
2022,2,12,18,56,1.5,1.1,12.5,1,9.9,NW,NW,SWELL,8.5,312
2022,2,12,18,26,1.6,1.3,11.8,1,8.3,NW,NNW,SWELL,9.1,317
2022,2,12,17,56,1.5,1.1,11.8,1,9.9,NW,NW,SWELL,8.7,319
2022,2,12,17,26,1.4,1,12.5,1,9.1,NW,NNW,SWELL,8.4,317
2022,2,12,16,56,1.7,1.3,12.5,1.1,9.9,NW,NW,SWELL,9.2,312
2022,2,12,16,26,1.5,1.1,13.3,0.9,9.1,NW,NNW,SWELL,9,311
2022,2,12,15,56,1.7,1.4,12.5,1,9.9,NW,NW,SWELL,9.3,314
2022,2,12,15,26,1.8,1.4,12.5,1.1,9.1,NW,NNW,SWELL,9.3,308
2022,2,12,14,56,1.6,1.2,11.1,1.1,9.1,WNW,NNW,SWELL,8.8,303
2022,2,12,14,26,1.7,1.3,12.5,1,8.3,NW,N,SWELL,9.1,312
2022,2,12,13,56,1.7,1.3,13.3,1,9.1,NW,NNW,SWELL,9.3,310
2022,2,12,13,26,1.7,1.3,12.5,1.1,9.1,NW,NNW,SWELL,9,308
2022,2,12,12,56,1.7,1.3,12.5,1.1,9.9,NNW,NW,SWELL,9.2,328
2022,2,12,12,26,1.5,1,12.5,1,9.9,NW,NW,SWELL,8.6,308
2022,2,12,11,56,1.4,1.1,11.8,0.9,9.1,NW,NNW,SWELL,8.8,315
2022,2,12,11,26,1.4,1.1,12.5,0.9,9.1,NW,NNW,SWELL,9,310
2022,2,12,10,56,1.6,1.3,13.3,1,9.9,NW,NNW,SWELL,9.3,315
2022,2,12,10,26,1.5,1.1,12.5,1,9.9,NW,NW,SWELL,9,310
2022,2,12,9,56,1.4,1.1,12.5,0.9,9.1,NW,NNW,SWELL,8.6,322
2022,2,12,9,26,1.6,1.3,12.5,0.9,9.9,NW,NW,SWELL,9.2,319
2022,2,12,8,56,1.4,1,11.8,0.9,9.9,NW,NW,SWELL,8.4,321
2022,2,12,8,26,1.4,1,11.1,0.9,9.9,NW,NW,SWELL,8.5,325
2022,2,12,7,56,1.5,1.2,12.5,0.9,9.9,NW,NW,SWELL,9.1,315
2022,2,12,7,26,1.4,1.1,12.5,0.8,9.9,NW,NW,SWELL,8.8,312
2022,2,12,6,56,1.3,1,11.8,0.8,9.9,NNW,NNW,SWELL,8.6,332
2022,2,12,6,26,1.5,1.1,11.1,0.9,9.9,NW,NW,SWELL,8.7,315
2022,2,12,5,56,1.3,1,12.5,0.8,8.3,NNW,NNE,SWELL,8.6,331
2022,2,12,5,26,1.4,1.1,12.5,0.8,9.9,NW,NNW,SWELL,9,318
2022,2,12,4,56,1.3,1,11.8,0.8,9.1,NW,MM,SWELL,8.7,319
2022,2,12,4,26,1.3,0.9,12.5,0.8,9.1,NW,NNE,SWELL,8.2,326
2022,2,12,3,56,1.4,1,11.8,0.9,9.9,NW,NW,SWELL,8.5,317
2022,2,12,3,26,1.3,0.9,12.5,0.9,9.9,NW,NNW,SWELL,8,317
2022,2,12,2,56,1.4,1.1,12.5,0.9,9.9,NW,NNW,SWELL,8.4,324
2022,2,12,2,26,1.4,1,11.8,1,8.3,NW,N,SWELL,8.1,307
2022,2,12,1,56,1.3,0.9,13.3,0.9,9.9,NNW,NW,SWELL,7.9,340
2022,2,12,1,26,1.3,1,13.3,0.8,9.1,NW,NNW,SWELL,8.2,324
2022,2,12,0,56,1.5,1.1,11.1,0.9,9.9,NW,WNW,SWELL,8.3,310
2022,2,12,0,26,1.4,0.9,11.8,1,9.9,WNW,NW,AVERAGE,8.2,291
2022,2,11,23,56,1.5,1.1,12.5,0.9,9.9,WNW,WNW,SWELL,8.7,303
2022,2,11,23,26,1.4,1,10.5,1,9.1,WNW,NW,SWELL,8.3,298
2022,2,11,22,56,1.5,1.1,11.1,1,9.9,NW,NW,SWELL,8.6,311
2022,2,11,22,26,1.4,1,11.1,1,9.9,NW,NW,SWELL,8.4,308
2022,2,11,21,56,1.6,1.1,11.8,1.1,9.1,WNW,NNW,SWELL,8.6,295
2022,2,11,21,26,1.6,1.1,11.8,1.1,9.9,WNW,WNW,SWELL,9.1,303
2022,2,11,20,56,1.4,1,12.5,0.9,9.1,WNW,NNW,SWELL,9.1,287
2022,2,11,20,26,1.3,0.9,11.8,1,8.3,WNW,NNW,AVERAGE,8.8,301
2022,2,11,19,56,1.4,0.9,12.5,1,9.9,NW,NW,AVERAGE,8.9,317
2022,2,11,19,26,1.4,1,11.8,1,9.9,WNW,NW,SWELL,9.1,298
2022,2,11,18,56,1.5,1,12.5,1,9.9,WNW,NW,SWELL,9.1,300
2022,2,11,18,26,1.4,1,12.5,1,9.9,NW,NW,SWELL,9.3,312
2022,2,11,17,56,1.4,1.1,12.5,0.8,9.9,NW,WNW,SWELL,9.6,307
2022,2,11,17,26,1.5,1.1,11.1,1,9.9,NW,NW,SWELL,9.2,311
2022,2,11,16,56,1.4,1,11.1,0.9,9.1,NW,NW,SWELL,9.2,317
2022,2,11,16,26,1.4,1.1,11.1,0.9,9.9,NW,NW,SWELL,9.3,318
2022,2,11,15,56,1.5,1.2,11.1,0.9,9.1,NW,NNW,SWELL,9.6,315
2022,2,11,15,26,1.5,1.2,11.1,0.9,9.1,NW,NNW,SWELL,9.6,312
2022,2,11,14,56,1.5,1.1,11.8,0.9,9.9,NW,NW,SWELL,9.5,304
2022,2,11,14,26,1.4,1,11.1,1,9.1,NW,NW,SWELL,8.9,321
2022,2,11,13,56,1.5,1.2,12.5,0.9,9.9,NW,NNW,SWELL,9.5,305
2022,2,11,13,26,1.6,1.2,12.5,1,9.1,NW,NNW,SWELL,9.5,308
2022,2,11,12,56,1.5,1.1,11.8,0.9,9.9,WNW,NW,SWELL,9.4,297
2022,2,11,12,26,1.6,1.4,11.1,0.9,9.9,NW,NW,SWELL,9.7,315
2022,2,11,11,56,1.5,1,11.1,1.1,9.9,NW,NW,AVERAGE,9.1,315
2022,2,11,11,26,1.6,1.3,11.8,0.9,9.9,NW,NW,SWELL,9.6,315
2022,2,11,10,56,1.6,1.3,11.1,0.9,9.1,NW,NNW,SWELL,9.8,314
2022,2,11,10,26,1.6,1.3,11.1,0.9,9.9,NW,NW,SWELL,9.5,312
2022,2,11,9,56,1.8,1.4,10.5,1.1,9.9,NW,NW,SWELL,9.5,311
2022,2,11,9,26,1.6,1.3,11.8,0.9,9.9,NW,NW,SWELL,9.5,311
2022,2,11,8,56,1.8,1.5,12.5,1,9.9,WNW,NW,SWELL,9.7,303
2022,2,11,8,26,1.7,1.4,11.8,1,9.9,NW,NW,SWELL,9.6,310
2022,2,11,7,56,1.7,1.4,11.8,0.9,9.9,NW,NNW,SWELL,9.3,312
2022,2,11,7,26,1.8,1.5,11.1,0.9,9.9,NW,NW,SWELL,9.6,315
2022,2,11,6,56,1.7,1.4,11.8,0.9,9.1,NW,NNW,SWELL,9.4,318
2022,2,11,6,26,1.6,1.2,11.1,1,9.9,NW,NW,SWELL,9.2,318
2022,2,11,5,56,1.8,1.6,11.8,0.9,9.9,NW,NW,SWELL,9.8,308
2022,2,11,5,26,1.7,1.4,11.8,0.9,9.9,NW,NW,SWELL,9.5,312
2022,2,11,4,56,1.7,1.4,11.8,0.9,9.9,NW,NW,SWELL,9.3,307
2022,2,11,4,26,1.8,1.5,11.8,0.9,9.9,NW,WNW,SWELL,9.5,311
2022,2,11,3,56,1.8,1.5,11.8,0.9,9.9,NW,NW,SWELL,9.7,314
2022,2,11,3,26,1.7,1.4,11.8,0.9,9.9,NW,NW,SWELL,9.4,311
2022,2,11,2,56,1.7,1.4,12.5,0.9,9.9,NW,NW,SWELL,9.1,310
2022,2,11,2,26,1.7,1.4,11.8,0.9,9.9,NW,NW,SWELL,9.2,315
2022,2,11,1,56,1.7,1.5,12.5,0.8,8.3,NW,NNE,SWELL,9.6,310
2022,2,11,1,26,1.7,1.5,12.5,0.9,9.9,NW,NW,SWELL,9.7,321
2022,2,11,0,56,1.6,1.2,11.8,0.9,9.9,NW,NW,SWELL,9.2,321
2022,2,11,0,26,1.7,1.5,12.5,0.8,9.9,NW,NW,SWELL,9.9,311
2022,2,10,23,56,1.5,1.3,12.5,0.8,9.9,NW,NW,SWELL,9.6,308
2022,2,10,23,26,1.6,1.2,11.8,0.9,9.9,NW,NW,SWELL,9.2,317
2022,2,10,22,56,1.6,1.3,12.5,0.9,9.9,NW,NW,SWELL,9.5,315
2022,2,10,22,26,1.5,1.3,12.5,0.8,9.9,NW,NW,SWELL,9.6,314
2022,2,10,21,56,1.7,1.4,11.8,0.9,9.9,NW,NW,SWELL,10.2,319
2022,2,10,21,26,1.5,1.1,13.3,0.9,9.9,NW,NW,SWELL,9.7,305
2022,2,10,20,56,1.4,1.1,12.5,0.8,9.9,NW,NW,SWELL,9.5,314
2022,2,10,20,26,1.6,1.4,12.5,0.8,9.9,NW,NW,SWELL,9.9,314
2022,2,10,19,56,1.5,1.3,12.5,0.8,9.9,NW,NW,SWELL,9.9,312
2022,2,10,19,26,1.4,1.1,12.5,0.9,9.1,NW,N,SWELL,9.2,310
2022,2,10,18,56,1.5,1.2,13.3,0.9,9.9,NW,NW,SWELL,9.1,307
2022,2,10,18,26,1.4,1.1,13.3,0.8,9.9,WNW,NW,SWELL,8.9,303
2022,2,10,17,56,1.4,1.1,12.5,0.8,9.9,NW,NW,SWELL,9,324
2022,2,10,17,26,1.5,1.2,13.3,0.8,9.9,NW,NW,SWELL,9.6,311
2022,2,10,16,56,1.4,1.1,13.3,0.8,9.9,NW,NW,SWELL,9.6,315
2022,2,10,16,26,1.5,1.2,13.3,0.9,9.9,NW,NW,SWELL,9.6,314
2022,2,10,15,56,1.6,1.3,13.3,0.9,9.9,NW,NW,SWELL,9.7,311
2022,2,10,15,26,1.4,1.1,12.5,0.9,9.9,NW,NW,SWELL,9.1,314
2022,2,10,14,56,1.5,1.2,13.3,0.9,9.9,NW,NW,SWELL,9.3,311
2022,2,10,14,26,1.6,1.4,13.3,0.8,9.1,NW,NNW,SWELL,9.9,317
2022,2,10,13,56,1.6,1.3,13.3,0.8,9.9,NW,NW,SWELL,10,318
2022,2,10,13,26,1.6,1.3,13.3,0.9,9.9,NW,NW,SWELL,10.1,314
2022,2,10,12,56,1.6,1.3,12.5,0.9,9.9,NW,NW,SWELL,9.8,315
2022,2,10,12,26,1.7,1.4,12.5,0.9,9.9,NW,NW,SWELL,10.1,317
2022,2,10,11,56,1.7,1.4,13.3,0.8,9.9,NW,NW,SWELL,10.3,312
2022,2,10,11,26,1.7,1.5,13.3,0.8,9.1,NW,N,SWELL,10.3,311
2022,2,10,10,56,1.7,1.5,13.3,0.8,9.9,NW,NNW,SWELL,10.4,308
2022,2,10,10,26,1.5,1.2,11.8,0.8,9.9,NW,NW,SWELL,9.4,315
2022,2,10,9,56,1.9,1.7,14.3,0.8,9.1,NW,N,SWELL,10.5,312
2022,2,10,9,26,1.7,1.5,13.3,0.8,9.9,NW,NW,SWELL,10.1,305
2022,2,10,8,56,1.6,1.4,14.3,0.8,9.9,NW,NW,SWELL,9.7,314
2022,2,10,8,26,1.7,1.5,13.3,0.8,9.1,WNW,N,SWELL,9.9,303
2022,2,10,7,56,1.8,1.6,12.5,0.8,9.9,NW,NW,SWELL,10,310
2022,2,10,7,26,1.5,1.3,13.3,0.9,9.9,NW,NW,SWELL,9.4,311
2022,2,10,6,56,1.8,1.6,13.3,0.8,9.9,NW,NNW,SWELL,10.4,308
2022,2,10,6,26,1.6,1.4,13.3,0.8,9.1,NW,NNE,SWELL,9.8,307
2022,2,10,5,56,1.7,1.5,12.5,0.8,8.3,NW,NE,SWELL,9.8,305
2022,2,10,5,26,1.7,1.5,14.3,0.8,9.1,NW,N,SWELL,9.9,317
2022,2,10,4,56,1.8,1.5,13.3,0.9,9.1,NW,N,SWELL,9.4,318
2022,2,10,4,26,1.8,1.6,12.5,0.9,9.1,NW,NE,SWELL,9.3,314
2022,2,10,3,56,1.8,1.5,12.5,0.9,9.9,NW,WNW,SWELL,9.3,318
2022,2,10,3,26,1.8,1.5,12.5,1,9.1,NW,NNE,SWELL,9.1,308
2022,2,10,2,56,1.8,1.6,13.3,0.9,9.9,NW,NW,SWELL,9.1,315
2022,2,10,2,26,1.8,1.5,13.3,0.9,9.1,NW,NE,SWELL,8.9,311
2022,2,10,1,56,1.6,1.4,12.5,0.9,9.1,NW,NNE,SWELL,8.7,315
2022,2,10,1,26,1.7,1.4,13.3,0.9,9.1,NW,NNE,SWELL,8.9,310
2022,2,10,0,56,1.7,1.5,13.3,0.9,9.1,NW,NNE,SWELL,8.8,311
2022,2,10,0,26,1.5,1.2,13.3,0.9,9.1,NW,NNE,SWELL,8,315
2022,2,9,23,56,1.6,1.3,13.3,1,9.9,NW,NW,SWELL,8,310
2022,2,9,23,26,1.4,1.1,12.5,1,8.3,NW,NE,SWELL,7.4,314
2022,2,9,22,56,1.9,1.6,13.3,0.9,9.9,NW,NW,SWELL,9.4,310
2022,2,9,22,26,1.6,1.4,13.3,0.9,9.1,NW,N,SWELL,8.7,319
2022,2,9,21,56,1.6,1.2,13.3,1,8.3,NW,NE,SWELL,8,308
2022,2,9,21,26,1.8,1.5,13.3,0.9,7.7,NW,NNE,SWELL,9.1,312
2022,2,9,20,56,1.7,1.3,13.3,1,9.1,NW,NNE,SWELL,8.4,310
2022,2,9,20,26,1.8,1.5,13.3,1.1,8.3,NW,NNE,SWELL,8.9,311
2022,2,9,19,56,1.7,1.4,14.3,1.1,7.7,NW,NE,SWELL,8.7,311
2022,2,9,19,26,1.7,1.4,13.3,1,9.1,NW,NNE,SWELL,9,312
2022,2,9,18,56,1.8,1.5,14.3,1,9.1,NW,NNE,SWELL,9.3,310
2022,2,9,18,26,1.6,1.3,14.3,1,9.1,NW,NNE,SWELL,8.9,311
2022,2,9,17,56,1.6,1.2,14.3,1,9.1,NW,NNE,SWELL,8.6,318
2022,2,9,17,26,1.9,1.6,14.3,1,9.1,NW,NE,SWELL,9.9,310
2022,2,9,16,56,1.9,1.6,14.3,1.1,8.3,NW,NE,SWELL,9.7,314
2022,2,9,16,26,1.7,1.3,14.3,1.1,9.1,NW,NE,SWELL,9,315
2022,2,9,15,56,1.8,1.4,14.3,1,9.9,NW,N,SWELL,9.3,314
2022,2,9,15,26,1.8,1.5,14.3,1,9.9,NW,N,SWELL,9.4,319
2022,2,9,14,56,1.7,1.3,15.4,1.1,9.1,NW,NE,SWELL,8.8,307
2022,2,9,14,26,1.9,1.5,15.4,1.1,9.1,NW,NE,SWELL,9.6,315
2022,2,9,13,56,1.7,1.3,15.4,1,9.1,NW,NE,SWELL,9.1,312
2022,2,9,13,26,1.8,1.5,15.4,1,9.9,NW,N,SWELL,9.7,312
2022,2,9,12,56,1.9,1.5,15.4,1.1,9.9,NW,NNW,SWELL,9.6,312
2022,2,9,12,26,1.8,1.4,15.4,1,9.1,NW,NE,SWELL,9.7,314
2022,2,9,11,56,1.8,1.5,15.4,1,9.1,NW,NE,SWELL,9.6,317
2022,2,9,11,26,1.7,1.3,15.4,1,9.1,NW,NNE,SWELL,9.2,308
2022,2,9,10,56,1.8,1.4,15.4,1,9.9,NW,NNE,SWELL,9.5,317
2022,2,9,10,26,1.7,1.4,15.4,1,9.9,NW,NNW,SWELL,9.4,312
2022,2,9,9,56,1.6,1.3,15.4,1,9.1,NW,N,SWELL,9.1,312
2022,2,9,9,26,1.7,1.4,16.7,1,9.1,NW,NNE,SWELL,9.4,317
2022,2,9,8,56,1.7,1.3,16.7,1,8.3,NW,NE,SWELL,8.9,305
2022,2,9,8,26,1.9,1.6,16.7,1,9.1,NW,NNE,SWELL,9.9,308
2022,2,9,7,56,1.9,1.6,16.7,1.1,9.1,NW,NNE,SWELL,9.7,308
2022,2,9,7,26,2,1.6,16.7,1.1,8.3,NW,NE,SWELL,10,310
2022,2,9,6,56,2,1.7,16.7,1.1,9.9,NW,NNW,SWELL,9.8,312
2022,2,9,6,26,1.7,1.4,16.7,1.1,9.1,NW,NNE,SWELL,9.1,317
2022,2,9,5,56,1.8,1.3,16.7,1.1,9.9,NW,NNW,SWELL,8.6,315
2022,2,9,5,26,1.8,1.4,16.7,1.2,9.1,NW,NNE,SWELL,8.8,308
2022,2,9,4,56,1.7,1.2,16.7,1.1,9.1,NW,NNE,SWELL,8.3,317
2022,2,9,4,26,1.5,1,16.7,1.2,8.3,NW,NE,AVERAGE,7.5,310
2022,2,9,3,56,1.6,1.1,18.2,1.1,9.9,NW,NNW,SWELL,7.7,307
2022,2,9,3,26,1.6,1.1,16.7,1.2,9.1,NW,NNE,AVERAGE,7.7,307
2022,2,9,2,56,1.6,1.1,16.7,1.2,9.9,NW,NNW,AVERAGE,7.5,315
2022,2,9,2,26,1.7,1.3,18.2,1.1,9.9,NW,NW,SWELL,8.2,307
2022,2,9,1,56,1.6,1.1,18.2,1.1,9.1,NW,N,SWELL,8.3,312
2022,2,9,1,26,1.6,1.1,18.2,1.1,9.9,NW,NNW,SWELL,7.8,305
2022,2,9,0,56,1.5,1,18.2,1.1,8.3,NW,NE,AVERAGE,7.4,315
2022,2,9,0,26,1.6,1.2,18.2,1.1,9.1,NW,NNE,SWELL,8.2,322
2022,2,8,23,56,1.7,1.2,18.2,1.1,9.1,NW,NNE,SWELL,8.6,321
2022,2,8,23,26,1.6,1.1,18.2,1.1,9.1,NW,NNE,SWELL,7.7,314
2022,2,8,22,56,1.6,1.2,11.8,1.1,9.9,NW,NNW,SWELL,8.1,311
2022,2,8,22,26,1.5,1.1,12.5,1.1,9.9,WNW,NNW,SWELL,7.9,298
2022,2,8,21,56,1.6,1.2,11.1,1.1,9.1,NW,N,SWELL,7.8,310
2022,2,8,21,26,1.6,1.1,11.8,1.1,8.3,NW,NNE,SWELL,7.6,308
2022,2,8,20,56,1.6,1.1,11.8,1.1,9.9,WNW,NW,SWELL,7.5,298
2022,2,8,20,26,1.5,1.1,11.8,1,9.9,NW,NW,SWELL,7.7,307
2022,2,8,19,56,1.6,1.1,12.5,1.1,9.1,NW,N,SWELL,7.6,322
2022,2,8,19,26,1.6,1.2,12.5,1.1,9.9,NW,NW,SWELL,8.1,304
2022,2,8,18,56,1.6,1.1,11.8,1.1,9.1,WNW,N,SWELL,8.1,301
2022,2,8,18,26,1.5,1.1,12.5,1,9.9,NW,NW,SWELL,8.1,310
2022,2,8,17,56,1.5,1.1,12.5,1,8.3,NW,NNE,SWELL,8.4,304
2022,2,8,17,26,1.6,1.2,12.5,1.1,9.9,WNW,NW,SWELL,8.3,297
2022,2,8,16,56,1.5,1,13.3,1,9.1,NW,NNE,SWELL,7.8,305
2022,2,8,16,26,1.7,1.2,12.5,1.2,9.9,NW,NNW,SWELL,8.3,308
2022,2,8,15,56,1.6,1.1,12.5,1.2,9.9,NW,MM,AVERAGE,7.8,310
2022,2,8,15,26,1.8,1.4,11.8,1.1,9.9,NW,NW,SWELL,8.4,305
2022,2,8,14,56,1.7,1.3,12.5,1.1,9.1,NW,N,SWELL,8.4,311
2022,2,8,14,26,1.9,1.4,13.3,1.2,9.9,NW,NNW,SWELL,8.7,318
2022,2,8,13,56,1.8,1.3,12.5,1.2,9.9,NW,NW,SWELL,8.3,312
2022,2,8,13,26,1.8,1.3,12.5,1.2,9.9,NW,NNW,SWELL,8.3,319
2022,2,8,12,56,1.8,1.3,11.8,1.1,9.9,NW,NW,SWELL,8.2,312
2022,2,8,12,26,1.7,1.2,13.3,1.2,9.9,NW,N,SWELL,8.1,304
2022,2,8,11,56,2,1.6,12.5,1.2,9.9,NW,NNW,SWELL,8.9,315
2022,2,8,11,26,1.8,1.3,12.5,1.2,9.1,NW,N,SWELL,8,318
2022,2,8,10,56,2,1.4,12.5,1.3,9.9,NW,N,SWELL,8.5,319
2022,2,8,10,26,1.8,1.4,12.5,1.2,9.9,NW,NNW,SWELL,8.5,322
2022,2,8,9,56,2.1,1.6,12.5,1.3,9.9,NW,NNW,SWELL,8.6,317
2022,2,8,9,26,2,1.5,12.5,1.3,9.9,NW,NNW,SWELL,8.3,322
2022,2,8,8,56,1.9,1.3,12.5,1.4,9.9,NW,NW,AVERAGE,7.6,312
2022,2,8,8,26,2,1.4,12.5,1.4,9.9,NW,NNW,SWELL,8,322
2022,2,8,7,56,2,1.4,12.5,1.3,9.1,NW,N,SWELL,8,308
2022,2,8,7,26,2,1.6,12.5,1.3,9.9,NW,NW,SWELL,8.4,315
2022,2,8,6,56,2,1.5,12.5,1.3,9.1,NW,N,SWELL,8.3,315
2022,2,8,6,26,1.8,1.2,11.8,1.4,9.9,NW,NW,AVERAGE,7.7,307
2022,2,8,5,56,1.9,1.5,12.5,1.2,9.9,NW,NNW,SWELL,8.4,305
2022,2,8,5,26,1.8,1.2,12.5,1.3,9.9,NW,NNW,AVERAGE,8,308
2022,2,8,4,56,1.9,1.3,13.3,1.3,9.1,NW,N,SWELL,8.1,312
2022,2,8,4,26,1.8,1.2,13.3,1.4,9.1,NW,NNE,AVERAGE,7.9,304
2022,2,8,3,56,2,1.5,12.5,1.3,9.9,NNW,NNW,SWELL,8.3,328
2022,2,8,3,26,2,1.4,12.5,1.4,9.9,NW,NW,SWELL,8.1,315
2022,2,8,2,56,2,1.5,13.3,1.4,9.1,WNW,NNE,SWELL,8,303
2022,2,8,2,26,2,1.4,13.3,1.4,9.9,NW,NNW,SWELL,8.1,312
2022,2,8,1,56,1.8,1.2,13.3,1.3,9.9,NW,NNW,AVERAGE,7.9,311
2022,2,8,1,26,1.9,1.4,12.5,1.2,6.7,NW,NE,SWELL,8,321
2022,2,8,0,56,1.8,1.3,11.8,1.2,9.9,NW,NW,SWELL,7.8,322
2022,2,8,0,26,1.6,1.1,13.3,1.1,9.1,NW,N,SWELL,7.5,317
2022,2,7,23,56,1.6,1.1,12.5,1.1,9.9,NW,N,SWELL,7.2,322
2022,2,7,23,26,1.8,1.3,13.3,1.2,9.9,NW,NW,SWELL,7.8,319
2022,2,7,22,56,2.1,1.6,12.5,1.3,9.9,NW,NW,SWELL,8.3,308
2022,2,7,22,26,2.1,1.6,12.5,1.3,9.9,NW,NNW,SWELL,8.3,308
2022,2,7,21,56,1.9,1.5,13.3,1.2,9.1,NW,NNW,SWELL,7.8,324
2022,2,7,21,26,2,1.5,13.3,1.3,9.1,WNW,NNW,SWELL,7.9,303
2022,2,7,20,56,2,1.7,12.5,1.1,9.9,NW,NNW,SWELL,8.2,312
2022,2,7,20,26,2,1.6,12.5,1.2,9.9,NW,NNW,SWELL,8.1,307
2022,2,7,19,56,2,1.6,13.3,1.2,9.9,NW,NW,SWELL,8.2,312
2022,2,7,19,26,2,1.6,12.5,1.2,9.1,NW,NNW,SWELL,8.4,318
2022,2,7,18,56,2,1.6,12.5,1.2,9.9,NW,NW,SWELL,8.5,314
2022,2,7,18,26,2.1,1.8,12.5,1.2,9.9,NW,NW,SWELL,8.8,312
2022,2,7,17,56,2,1.6,13.3,1.3,9.9,NW,NW,SWELL,8.4,311
2022,2,7,17,26,2,1.5,12.5,1.4,9.9,WNW,NW,SWELL,7.9,301
2022,2,7,16,56,2,1.5,11.8,1.4,9.9,NW,NNW,SWELL,8,315
2022,2,7,16,26,2.2,1.7,11.8,1.3,9.9,NW,NW,SWELL,8.4,310
2022,2,7,15,56,2.1,1.6,12.5,1.3,9.9,NW,NW,SWELL,8.1,310
2022,2,7,15,26,2.1,1.7,13.3,1.3,9.9,NW,NNW,SWELL,8.4,308
2022,2,7,14,56,1.9,1.5,12.5,1.2,9.9,NW,NNW,SWELL,8.2,308
2022,2,7,14,26,1.9,1.4,12.5,1.3,9.9,NW,NNW,SWELL,8.2,310
2022,2,7,13,56,1.7,1.2,11.8,1.1,9.9,NW,NNW,SWELL,7.5,317
2022,2,7,13,26,1.8,1.3,12.5,1.1,9.9,NW,NNW,SWELL,8,311
2022,2,7,12,56,1.9,1.4,12.5,1.2,9.9,NW,NW,SWELL,8.2,317
2022,2,7,12,26,1.9,1.3,12.5,1.3,9.9,NW,N,SWELL,7.9,319
2022,2,7,11,56,1.8,1.2,12.5,1.2,9.1,NW,NNW,SWELL,7.6,315
2022,2,7,11,26,1.8,1.2,11.8,1.2,9.9,NW,NNW,SWELL,7.5,314
2022,2,7,10,56,1.9,1.5,11.8,1.2,9.9,NW,NNW,SWELL,8,315
2022,2,7,10,26,2,1.4,11.8,1.3,9.1,NW,NNW,SWELL,8.1,315
2022,2,7,9,56,1.9,1.4,12.5,1.3,9.9,NW,NNW,SWELL,8,311
2022,2,7,9,26,1.9,1.3,12.5,1.3,9.9,NW,NNW,SWELL,7.6,319
2022,2,7,8,56,2,1.4,13.3,1.4,9.9,NW,NW,SWELL,8,305
2022,2,7,8,26,1.9,1.4,13.3,1.3,9.9,NW,NNW,SWELL,7.8,307
2022,2,7,7,56,1.9,1.3,12.5,1.4,9.9,WNW,NNW,AVERAGE,7.8,300
2022,2,7,7,26,1.9,1.4,12.5,1.4,9.9,WNW,NW,SWELL,7.9,300
2022,2,7,6,56,1.9,1.4,12.5,1.3,9.9,WNW,NNW,SWELL,7.8,303
2022,2,7,6,26,1.8,1.2,11.8,1.3,9.1,NW,NNW,AVERAGE,7.5,317
2022,2,7,5,56,1.9,1.3,12.5,1.3,9.9,WNW,NW,SWELL,7.8,301
2022,2,7,5,26,2,1.5,12.5,1.3,9.9,NW,NW,SWELL,8.3,315
2022,2,7,4,56,1.9,1.5,13.3,1.2,9.9,WNW,N,SWELL,8.3,294
2022,2,7,4,26,2.1,1.5,11.8,1.4,9.9,NW,NW,SWELL,8.5,317
2022,2,7,3,56,2,1.6,11.8,1.2,9.1,NW,NW,SWELL,8.6,305
