,year,event,round,heat,name,top_two_waves_total
84,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 4 ,Adriano de Souza,16.53
85,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 4 ,Greg Emslie,13.870000000000001
86,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 5 ,Bobby Martinez,11.0
87,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 5 ,Tiago Pires,7.1
88,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 6 ,Dustin Barca,13.07
89,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 6 ,Jordy Smith,10.33
90,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 7 ,Kekoa Bacalso,13.4
91,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 7 ,Dean Morrison,10.74
92,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 8 ,Joel Parkinson,15.17
93,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 8 ,Neco Padaratz,14.67
94,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 9 ,Taj Burrow,14.24
95,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 9 ,Nathaniel Curran,12.16
96,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 10 ,Tim Reyes,14.5
97,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 10 ,Dayyan Neve,12.07
98,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 11 ,Kelly Slater,15.53
99,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 11 ,Ben Dunn,10.46
100,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 12 ,Tom Whitaker,11.5
101,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 12 ,Chris Davidson,7.0
102,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 13 ,C.J. Hobgood,16.17
103,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 13 ,Mikael Picon,9.24
104,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 14 ,Mick Campbell,14.9
105,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 14 ,Josh Kerr,11.1
106,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 15 ,Mick Fanning,11.0
107,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 15 ,Roy Powers,3.87
108,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 16 ,Chris Ward,13.5
109,2009,Hang Loose Santa Catarina Pro,Round 3,Heat 16 ,Taylor Knox,10.86
110,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 1 ,Bede Durbidge,16.9
111,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 1 ,Damien Hobgood,13.5
112,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 2 ,Adriano de Souza,13.6
113,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 2 ,Jeremy Flores,10.0
114,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 3 ,Dustin Barca,11.17
115,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 3 ,Bobby Martinez,8.8
116,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 4 ,Joel Parkinson,14.66
117,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 4 ,Kekoa Bacalso,13.33
118,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 5 ,Taj Burrow,13.2
119,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 5 ,Tim Reyes,12.33
120,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 6 ,Kelly Slater,17.369999999999997
121,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 6 ,Tom Whitaker,11.67
122,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 7 ,C.J. Hobgood,13.84
123,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 7 ,Mick Campbell,13.16
124,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 8 ,Mick Fanning,12.2
125,2009,Hang Loose Santa Catarina Pro,Round 4,Heat 8 ,Chris Ward,8.14
126,2009,Hang Loose Santa Catarina Pro,Quarterfinal,Heat 1 ,Adriano de Souza,12.67
127,2009,Hang Loose Santa Catarina Pro,Quarterfinal,Heat 1 ,Bede Durbidge,11.33
128,2009,Hang Loose Santa Catarina Pro,Quarterfinal,Heat 2 ,Joel Parkinson,16.73
129,2009,Hang Loose Santa Catarina Pro,Quarterfinal,Heat 2 ,Dustin Barca,13.04
130,2009,Hang Loose Santa Catarina Pro,Quarterfinal,Heat 3 ,Kelly Slater,13.6
131,2009,Hang Loose Santa Catarina Pro,Quarterfinal,Heat 3 ,Taj Burrow,13.17
132,2009,Hang Loose Santa Catarina Pro,Quarterfinal,Heat 4 ,C.J. Hobgood,12.870000000000001
133,2009,Hang Loose Santa Catarina Pro,Quarterfinal,Heat 4 ,Mick Fanning,9.17
134,2009,Hang Loose Santa Catarina Pro,Semifinal,Heat 1 ,Adriano de Souza,14.969999999999999
135,2009,Hang Loose Santa Catarina Pro,Semifinal,Heat 1 ,Joel Parkinson,13.86
136,2009,Hang Loose Santa Catarina Pro,Semifinal,Heat 2 ,Kelly Slater,12.16
137,2009,Hang Loose Santa Catarina Pro,Semifinal,Heat 2 ,C.J. Hobgood,9.83
138,2009,Hang Loose Santa Catarina Pro,Final,Heat 1 ,Kelly Slater,17.939999999999998
139,2009,Hang Loose Santa Catarina Pro,Final,Heat 1 ,Adriano de Souza,14.67
0,2009,Billabong Pro J-Bay,Round 2,Heat 1 ,C.J. Hobgood,13.17
1,2009,Billabong Pro J-Bay,Round 2,Heat 1 ,Mikael Picon,13.1
2,2009,Billabong Pro J-Bay,Round 2,Heat 2 ,Kai Otton,12.9
3,2009,Billabong Pro J-Bay,Round 2,Heat 2 ,Freddy Patacchia Jr.,11.23
4,2009,Billabong Pro J-Bay,Round 2,Heat 3 ,Dean Morrison,13.83
5,2009,Billabong Pro J-Bay,Round 2,Heat 3 ,Jeremy Flores,13.33
6,2009,Billabong Pro J-Bay,Round 2,Heat 4 ,Nathaniel Curran,11.5
7,2009,Billabong Pro J-Bay,Round 2,Heat 4 ,Adriano de Souza,8.43
8,2009,Billabong Pro J-Bay,Round 2,Heat 5 ,Bobby Martinez,15.83
9,2009,Billabong Pro J-Bay,Round 2,Heat 5 ,Roy Powers,7.5
10,2009,Billabong Pro J-Bay,Round 2,Heat 6 ,Ben Dunn,15.73
11,2009,Billabong Pro J-Bay,Round 2,Heat 6 ,Tom Whitaker,5.2
12,2009,Billabong Pro J-Bay,Round 2,Heat 7 ,Kieren Perrow,13.1
13,2009,Billabong Pro J-Bay,Round 2,Heat 7 ,Kekoa Bacalso,10.870000000000001
14,2009,Billabong Pro J-Bay,Round 2,Heat 8 ,Joel Parkinson,16.9
15,2009,Billabong Pro J-Bay,Round 2,Heat 8 ,Heath Joske,7.83
16,2009,Billabong Pro J-Bay,Round 2,Heat 9 ,Sean Holmes,18.6
17,2009,Billabong Pro J-Bay,Round 2,Heat 9 ,Taj Burrow,9.33
18,2009,Billabong Pro J-Bay,Round 2,Heat 10 ,Mick Campbell,13.5
19,2009,Billabong Pro J-Bay,Round 2,Heat 10 ,Tim Reyes,11.17
20,2009,Billabong Pro J-Bay,Round 2,Heat 11 ,Michel Bourez,18.27
21,2009,Billabong Pro J-Bay,Round 2,Heat 11 ,Mick Fanning,17.17
22,2009,Billabong Pro J-Bay,Round 2,Heat 12 ,Dane Reynolds,17.83
23,2009,Billabong Pro J-Bay,Round 2,Heat 12 ,Jordy Smith,13.9
24,2009,Billabong Pro J-Bay,Round 2,Heat 13 ,Kelly Slater,18.84
25,2009,Billabong Pro J-Bay,Round 2,Heat 13 ,Nic Muscroft,9.34
26,2009,Billabong Pro J-Bay,Round 2,Heat 14 ,Taylor Knox,16.43
27,2009,Billabong Pro J-Bay,Round 2,Heat 14 ,Chris Ward,12.66
28,2009,Billabong Pro J-Bay,Round 2,Heat 15 ,Bede Durbidge,17.5
29,2009,Billabong Pro J-Bay,Round 2,Heat 15 ,Greg Emslie,16.0
30,2009,Billabong Pro J-Bay,Round 2,Heat 16 ,Damien Hobgood,11.83
31,2009,Billabong Pro J-Bay,Round 2,Heat 16 ,Chris Davidson,11.0
32,2009,Billabong Pro J-Bay,Round 1,Heat 1 ,Mikael Picon,11.83
33,2009,Billabong Pro J-Bay,Round 1,Heat 1 ,Tim Boal,10.83
34,2009,Billabong Pro J-Bay,Round 1,Heat 2 ,Nathaniel Curran,12.84
35,2009,Billabong Pro J-Bay,Round 1,Heat 2 ,Jay Thompson,9.33
36,2009,Billabong Pro J-Bay,Round 1,Heat 3 ,Nic Muscroft,15.17
37,2009,Billabong Pro J-Bay,Round 1,Heat 3 ,Josh Kerr,9.370000000000001
38,2009,Billabong Pro J-Bay,Round 1,Heat 4 ,Kai Otton,10.4
39,2009,Billabong Pro J-Bay,Round 1,Heat 4 ,Phillip MacDonald,8.33
40,2009,Billabong Pro J-Bay,Round 1,Heat 5 ,Dean Morrison,10.83
41,2009,Billabong Pro J-Bay,Round 1,Heat 5 ,Marlon Lipke,8.67
42,2009,Billabong Pro J-Bay,Round 1,Heat 6 ,Chris Ward,12.67
43,2009,Billabong Pro J-Bay,Round 1,Heat 6 ,Torrey Meister,10.16
44,2009,Billabong Pro J-Bay,Round 1,Heat 7 ,Sean Holmes,15.93
45,2009,Billabong Pro J-Bay,Round 1,Heat 7 ,Dustin Barca,14.5
46,2009,Billabong Pro J-Bay,Round 1,Heat 8 ,Kekoa Bacalso,15.83
47,2009,Billabong Pro J-Bay,Round 1,Heat 8 ,Ryan Payne,11.0
48,2009,Billabong Pro J-Bay,Round 1,Heat 9 ,Tim Reyes,14.33
49,2009,Billabong Pro J-Bay,Round 1,Heat 9 ,Devyn Mattheys,4.73
50,2009,Billabong Pro J-Bay,Round 1,Heat 10 ,Heath Joske,8.87
51,2009,Billabong Pro J-Bay,Round 1,Heat 10 ,Dayyan Neve,8.03
52,2009,Billabong Pro J-Bay,Round 1,Heat 11 ,Greg Emslie,13.34
53,2009,Billabong Pro J-Bay,Round 1,Heat 11 ,Heitor Alves,9.5
54,2009,Billabong Pro J-Bay,Round 1,Heat 12 ,Chris Davidson,11.0
55,2009,Billabong Pro J-Bay,Round 1,Heat 12 ,David Weare,8.83
56,2009,Billabong Pro J-Bay,Round 1,Heat 13 ,Michel Bourez,14.33
57,2009,Billabong Pro J-Bay,Round 1,Heat 13 ,Aritz Aranburu,13.83
58,2009,Billabong Pro J-Bay,Round 1,Heat 14 ,Roy Powers,8.16
59,2009,Billabong Pro J-Bay,Round 1,Heat 14 ,Jihad Khodr,5.46
60,2009,Billabong Pro J-Bay,Round 1,Heat 15 ,Ben Dunn,8.5
61,2009,Billabong Pro J-Bay,Round 1,Heat 15 ,Tiago Pires,5.8
62,2009,Billabong Pro J-Bay,Round 1,Heat 16 ,Dane Reynolds,12.0
63,2009,Billabong Pro J-Bay,Round 1,Heat 16 ,Drew Courtney,5.77
64,2009,Billabong Pro J-Bay,Round 3,Heat 1 ,Kai Otton,14.6
65,2009,Billabong Pro J-Bay,Round 3,Heat 1 ,C.J. Hobgood,10.17
66,2009,Billabong Pro J-Bay,Round 3,Heat 2 ,Dean Morrison,17.630000000000003
67,2009,Billabong Pro J-Bay,Round 3,Heat 2 ,Nathaniel Curran,11.57
68,2009,Billabong Pro J-Bay,Round 3,Heat 3 ,Bobby Martinez,15.0
69,2009,Billabong Pro J-Bay,Round 3,Heat 3 ,Ben Dunn,12.5
70,2009,Billabong Pro J-Bay,Round 3,Heat 4 ,Joel Parkinson,18.5
71,2009,Billabong Pro J-Bay,Round 3,Heat 4 ,Kieren Perrow,12.33
72,2009,Billabong Pro J-Bay,Round 3,Heat 5 ,Sean Holmes,15.5
73,2009,Billabong Pro J-Bay,Round 3,Heat 5 ,Mick Campbell,13.57
74,2009,Billabong Pro J-Bay,Round 3,Heat 6 ,Dane Reynolds,15.66
75,2009,Billabong Pro J-Bay,Round 3,Heat 6 ,Michel Bourez,10.83
76,2009,Billabong Pro J-Bay,Round 3,Heat 7 ,Taylor Knox,12.57
77,2009,Billabong Pro J-Bay,Round 3,Heat 7 ,Kelly Slater,6.04
78,2009,Billabong Pro J-Bay,Round 3,Heat 8 ,Damien Hobgood,13.6
79,2009,Billabong Pro J-Bay,Round 3,Heat 8 ,Bede Durbidge,12.969999999999999
80,2009,Billabong Pro J-Bay,Quarterfinal,Heat 1 ,Kai Otton,16.17
81,2009,Billabong Pro J-Bay,Quarterfinal,Heat 1 ,Dean Morrison,10.83
82,2009,Billabong Pro J-Bay,Quarterfinal,Heat 2 ,Joel Parkinson,15.66
83,2009,Billabong Pro J-Bay,Quarterfinal,Heat 2 ,Bobby Martinez,10.83
84,2009,Billabong Pro J-Bay,Quarterfinal,Heat 3 ,Dane Reynolds,19.2
85,2009,Billabong Pro J-Bay,Quarterfinal,Heat 3 ,Sean Holmes,9.84
86,2009,Billabong Pro J-Bay,Quarterfinal,Heat 4 ,Damien Hobgood,14.73
87,2009,Billabong Pro J-Bay,Quarterfinal,Heat 4 ,Taylor Knox,14.3
88,2009,Billabong Pro J-Bay,Semifinal,Heat 1 ,Joel Parkinson,17.83
89,2009,Billabong Pro J-Bay,Semifinal,Heat 1 ,Kai Otton,16.47
90,2009,Billabong Pro J-Bay,Semifinal,Heat 2 ,Damien Hobgood,13.73
91,2009,Billabong Pro J-Bay,Semifinal,Heat 2 ,Dane Reynolds,13.67
92,2009,Billabong Pro J-Bay,Final,Heat 1 ,Joel Parkinson,15.97
93,2009,Billabong Pro J-Bay,Final,Heat 1 ,Damien Hobgood,11.94
0,2009,Hurley Pro Trestles,Round 2,Heat 1 ,Joel Parkinson,12.16
1,2009,Hurley Pro Trestles,Round 2,Heat 1 ,Kai Barger,9.93
2,2009,Hurley Pro Trestles,Round 2,Heat 2 ,Rob Machado,15.16
3,2009,Hurley Pro Trestles,Round 2,Heat 2 ,Taj Burrow,15.0
4,2009,Hurley Pro Trestles,Round 2,Heat 3 ,C.J. Hobgood,15.84
5,2009,Hurley Pro Trestles,Round 2,Heat 3 ,Marlon Lipke,11.33
6,2009,Hurley Pro Trestles,Round 2,Heat 4 ,Adriano de Souza,14.4
7,2009,Hurley Pro Trestles,Round 2,Heat 4 ,Phillip MacDonald,8.53
8,2009,Hurley Pro Trestles,Round 2,Heat 5 ,Luke Stedman,12.7
9,2009,Hurley Pro Trestles,Round 2,Heat 5 ,Bobby Martinez,11.0
10,2009,Hurley Pro Trestles,Round 2,Heat 6 ,Nic Muscroft,13.34
11,2009,Hurley Pro Trestles,Round 2,Heat 6 ,Tom Whitaker,12.16
12,2009,Hurley Pro Trestles,Round 2,Heat 7 ,Taylor Knox,12.93
13,2009,Hurley Pro Trestles,Round 2,Heat 7 ,Drew Courtney,12.83
14,2009,Hurley Pro Trestles,Round 2,Heat 8 ,Tiago Pires,13.5
15,2009,Hurley Pro Trestles,Round 2,Heat 8 ,Jordy Smith,13.24
16,2009,Hurley Pro Trestles,Round 2,Heat 9 ,Greg Emslie,0.0
17,2009,Hurley Pro Trestles,Round 2,Heat 9 ,Mick Campbell,0.0
18,2009,Hurley Pro Trestles,Round 2,Heat 10 ,Kieren Perrow,11.56
19,2009,Hurley Pro Trestles,Round 2,Heat 10 ,Jihad Khodr,8.9
20,2009,Hurley Pro Trestles,Round 2,Heat 11 ,Adrian Buchan,13.5
21,2009,Hurley Pro Trestles,Round 2,Heat 11 ,Aritz Aranburu,11.6
22,2009,Hurley Pro Trestles,Round 2,Heat 12 ,Dean Morrison,10.5
23,2009,Hurley Pro Trestles,Round 2,Heat 12 ,Nathaniel Curran,8.93
24,2009,Hurley Pro Trestles,Round 2,Heat 13 ,Roy Powers,12.129999999999999
25,2009,Hurley Pro Trestles,Round 2,Heat 13 ,Tim Reyes,11.57
26,2009,Hurley Pro Trestles,Round 2,Heat 14 ,Jay Thompson,16.259999999999998
27,2009,Hurley Pro Trestles,Round 2,Heat 14 ,Chris Ward,11.36
28,2009,Hurley Pro Trestles,Round 2,Heat 15 ,Josh Kerr,17.17
29,2009,Hurley Pro Trestles,Round 2,Heat 15 ,Dayyan Neve,15.23
30,2009,Hurley Pro Trestles,Round 2,Heat 16 ,Ben Dunn,8.23
31,2009,Hurley Pro Trestles,Round 2,Heat 16 ,Dustin Barca,7.67
32,2009,Hurley Pro Trestles,Round 1,Heat 1 ,Mikael Picon,13.67
33,2009,Hurley Pro Trestles,Round 1,Heat 1 ,Ben Dunn,9.67
34,2009,Hurley Pro Trestles,Round 1,Heat 1 ,Tom Whitaker,9.5
35,2009,Hurley Pro Trestles,Round 1,Heat 2 ,Damien Hobgood,7.27
36,2009,Hurley Pro Trestles,Round 1,Heat 2 ,Dustin Barca,6.8
37,2009,Hurley Pro Trestles,Round 1,Heat 2 ,Drew Courtney,5.43
38,2009,Hurley Pro Trestles,Round 1,Heat 3 ,David Weare,9.43
39,2009,Hurley Pro Trestles,Round 1,Heat 3 ,Bobby Martinez,8.64
40,2009,Hurley Pro Trestles,Round 1,Heat 3 ,Dayyan Neve,7.1
41,2009,Hurley Pro Trestles,Round 1,Heat 4 ,Mick Fanning,14.83
42,2009,Hurley Pro Trestles,Round 1,Heat 4 ,Chris Ward,8.76
43,2009,Hurley Pro Trestles,Round 1,Heat 4 ,Nic Muscroft,5.43
44,2009,Hurley Pro Trestles,Round 1,Heat 5 ,Bede Durbidge,15.34
45,2009,Hurley Pro Trestles,Round 1,Heat 5 ,Tim Reyes,11.0
46,2009,Hurley Pro Trestles,Round 1,Heat 5 ,Luke Stedman,7.970000000000001
47,2009,Hurley Pro Trestles,Round 1,Heat 6 ,Dane Reynolds,14.84
48,2009,Hurley Pro Trestles,Round 1,Heat 6 ,Phillip MacDonald,11.469999999999999
49,2009,Hurley Pro Trestles,Round 1,Heat 6 ,Adriano de Souza,6.16
50,2009,Hurley Pro Trestles,Round 1,Heat 7 ,Kekoa Bacalso,11.9
51,2009,Hurley Pro Trestles,Round 1,Heat 7 ,Marlon Lipke,11.66
52,2009,Hurley Pro Trestles,Round 1,Heat 7 ,C.J. Hobgood,10.27
53,2009,Hurley Pro Trestles,Round 1,Heat 8 ,Kai Otton,12.83
54,2009,Hurley Pro Trestles,Round 1,Heat 8 ,Joel Parkinson,9.83
55,2009,Hurley Pro Trestles,Round 1,Heat 8 ,Kai Barger,7.83
56,2009,Hurley Pro Trestles,Round 1,Heat 9 ,Kelly Slater,18.5
57,2009,Hurley Pro Trestles,Round 1,Heat 9 ,Adrian Buchan,14.0
58,2009,Hurley Pro Trestles,Round 1,Heat 9 ,Rob Machado,9.67
59,2009,Hurley Pro Trestles,Round 1,Heat 10 ,Brett Simpson,14.24
60,2009,Hurley Pro Trestles,Round 1,Heat 10 ,Taj Burrow,11.34
61,2009,Hurley Pro Trestles,Round 1,Heat 10 ,Dean Morrison,8.1
62,2009,Hurley Pro Trestles,Round 1,Heat 11 ,Chris Davidson,13.96
63,2009,Hurley Pro Trestles,Round 1,Heat 11 ,Tiago Pires,13.77
64,2009,Hurley Pro Trestles,Round 1,Heat 11 ,Taylor Knox,11.760000000000002
65,2009,Hurley Pro Trestles,Round 1,Heat 12 ,Michel Bourez,15.67
66,2009,Hurley Pro Trestles,Round 1,Heat 12 ,Jordy Smith,14.870000000000001
67,2009,Hurley Pro Trestles,Round 1,Heat 12 ,Greg Emslie,11.14
68,2009,Hurley Pro Trestles,Round 1,Heat 13 ,Freddy Patacchia Jr.,11.969999999999999
69,2009,Hurley Pro Trestles,Round 1,Heat 13 ,Josh Kerr,11.33
70,2009,Hurley Pro Trestles,Round 1,Heat 13 ,Jihad Khodr,8.86
71,2009,Hurley Pro Trestles,Round 1,Heat 14 ,Jeremy Flores,12.66
72,2009,Hurley Pro Trestles,Round 1,Heat 14 ,Aritz Aranburu,11.469999999999999
73,2009,Hurley Pro Trestles,Round 1,Heat 14 ,Jay Thompson,8.870000000000001
74,2009,Hurley Pro Trestles,Round 1,Heat 15 ,Tim Boal,14.1
75,2009,Hurley Pro Trestles,Round 1,Heat 15 ,Nathaniel Curran,12.83
76,2009,Hurley Pro Trestles,Round 1,Heat 15 ,Mick Campbell,7.16
77,2009,Hurley Pro Trestles,Round 1,Heat 16 ,Heitor Alves,14.57
78,2009,Hurley Pro Trestles,Round 1,Heat 16 ,Kieren Perrow,11.44
79,2009,Hurley Pro Trestles,Round 1,Heat 16 ,Roy Powers,4.17
80,2009,Hurley Pro Trestles,Round 3,Heat 1 ,Bede Durbidge,9.17
81,2009,Hurley Pro Trestles,Round 3,Heat 1 ,David Weare,12.83
82,2009,Hurley Pro Trestles,Round 3,Heat 2 ,Kai Otton,16.67
83,2009,Hurley Pro Trestles,Round 3,Heat 2 ,Jay Thompson,13.5
84,2009,Hurley Pro Trestles,Round 3,Heat 3 ,Josh Kerr,8.23
85,2009,Hurley Pro Trestles,Round 3,Heat 3 ,Adrian Buchan,7.76
86,2009,Hurley Pro Trestles,Round 3,Heat 4 ,Adriano de Souza,15.07
87,2009,Hurley Pro Trestles,Round 3,Heat 4 ,Nic Muscroft,12.260000000000002
88,2009,Hurley Pro Trestles,Round 3,Heat 5 ,Taylor Knox,13.17
89,2009,Hurley Pro Trestles,Round 3,Heat 5 ,Greg Emslie,9.77
90,2009,Hurley Pro Trestles,Round 3,Heat 6 ,Roy Powers,13.06
91,2009,Hurley Pro Trestles,Round 3,Heat 6 ,Freddy Patacchia Jr.,12.0
92,2009,Hurley Pro Trestles,Round 3,Heat 7 ,Dane Reynolds,13.33
93,2009,Hurley Pro Trestles,Round 3,Heat 7 ,Ben Dunn,12.94
94,2009,Hurley Pro Trestles,Round 3,Heat 8 ,Rob Machado,11.27
95,2009,Hurley Pro Trestles,Round 3,Heat 8 ,Joel Parkinson,10.73
96,2009,Hurley Pro Trestles,Round 3,Heat 9 ,Kelly Slater,16.83
97,2009,Hurley Pro Trestles,Round 3,Heat 9 ,Brett Simpson,9.24
98,2009,Hurley Pro Trestles,Round 3,Heat 10 ,Kekoa Bacalso,12.5
99,2009,Hurley Pro Trestles,Round 3,Heat 10 ,Chris Davidson,10.46
100,2009,Hurley Pro Trestles,Round 3,Heat 11 ,Damien Hobgood,15.1
101,2009,Hurley Pro Trestles,Round 3,Heat 11 ,Tiago Pires,14.73
102,2009,Hurley Pro Trestles,Round 3,Heat 12 ,Heitor Alves,15.77
103,2009,Hurley Pro Trestles,Round 3,Heat 12 ,Jeremy Flores,14.5
104,2009,Hurley Pro Trestles,Round 3,Heat 13 ,C.J. Hobgood,13.5
105,2009,Hurley Pro Trestles,Round 3,Heat 13 ,Luke Stedman,10.93
106,2009,Hurley Pro Trestles,Round 3,Heat 14 ,Michel Bourez,16.1
107,2009,Hurley Pro Trestles,Round 3,Heat 14 ,Dean Morrison,11.6
108,2009,Hurley Pro Trestles,Round 3,Heat 15 ,Mick Fanning,16.740000000000002
109,2009,Hurley Pro Trestles,Round 3,Heat 15 ,Mikael Picon,10.33
110,2009,Hurley Pro Trestles,Round 3,Heat 16 ,Kieren Perrow,13.84
111,2009,Hurley Pro Trestles,Round 3,Heat 16 ,Tim Boal,13.44
112,2009,Hurley Pro Trestles,Round 4,Heat 1 ,Bede Durbidge,12.67
113,2009,Hurley Pro Trestles,Round 4,Heat 1 ,Kai Otton,5.83
114,2009,Hurley Pro Trestles,Round 4,Heat 2 ,Adriano de Souza,15.5
115,2009,Hurley Pro Trestles,Round 4,Heat 2 ,Josh Kerr,12.0
116,2009,Hurley Pro Trestles,Round 4,Heat 3 ,Taylor Knox,9.5
117,2009,Hurley Pro Trestles,Round 4,Heat 3 ,Roy Powers,3.67
118,2009,Hurley Pro Trestles,Round 4,Heat 4 ,Dane Reynolds,13.6
119,2009,Hurley Pro Trestles,Round 4,Heat 4 ,Rob Machado,10.94
120,2009,Hurley Pro Trestles,Round 4,Heat 5 ,Kelly Slater,12.83
121,2009,Hurley Pro Trestles,Round 4,Heat 5 ,Kekoa Bacalso,12.5
122,2009,Hurley Pro Trestles,Round 4,Heat 6 ,Heitor Alves,14.16
123,2009,Hurley Pro Trestles,Round 4,Heat 6 ,Damien Hobgood,12.27
124,2009,Hurley Pro Trestles,Round 4,Heat 7 ,Michel Bourez,12.83
125,2009,Hurley Pro Trestles,Round 4,Heat 7 ,C.J. Hobgood,11.96
126,2009,Hurley Pro Trestles,Round 4,Heat 8 ,Mick Fanning,11.629999999999999
127,2009,Hurley Pro Trestles,Round 4,Heat 8 ,Kieren Perrow,10.43
128,2009,Hurley Pro Trestles,Quarterfinal,Heat 1 ,Bede Durbidge,14.83
129,2009,Hurley Pro Trestles,Quarterfinal,Heat 1 ,Adriano de Souza,14.5
130,2009,Hurley Pro Trestles,Quarterfinal,Heat 2 ,Dane Reynolds,18.2
131,2009,Hurley Pro Trestles,Quarterfinal,Heat 2 ,Taylor Knox,12.5
132,2009,Hurley Pro Trestles,Quarterfinal,Heat 3 ,Kelly Slater,13.84
133,2009,Hurley Pro Trestles,Quarterfinal,Heat 3 ,Heitor Alves,8.17
134,2009,Hurley Pro Trestles,Quarterfinal,Heat 4 ,Mick Fanning,17.5
135,2009,Hurley Pro Trestles,Quarterfinal,Heat 4 ,Michel Bourez,13.0
136,2009,Hurley Pro Trestles,Semifinal,Heat 1 ,Dane Reynolds,16.77
137,2009,Hurley Pro Trestles,Semifinal,Heat 1 ,Bede Durbidge,14.23
138,2009,Hurley Pro Trestles,Semifinal,Heat 2 ,Mick Fanning,16.259999999999998
139,2009,Hurley Pro Trestles,Semifinal,Heat 2 ,Kelly Slater,10.74
140,2009,Hurley Pro Trestles,Final,Heat 1 ,Mick Fanning,17.4
141,2009,Hurley Pro Trestles,Final,Heat 1 ,Dane Reynolds,13.1
0,2009,Quiksilver Pro France,Round 2,Heat 1 ,Mick Fanning,13.83
1,2009,Quiksilver Pro France,Round 2,Heat 1 ,Gabriel Villaran,6.300000000000001
2,2009,Quiksilver Pro France,Round 2,Heat 2 ,C.J. Hobgood,15.17
3,2009,Quiksilver Pro France,Round 2,Heat 2 ,Alain Riou,14.83
4,2009,Quiksilver Pro France,Round 2,Heat 3 ,Bede Durbidge,15.33
5,2009,Quiksilver Pro France,Round 2,Heat 3 ,Marlon Lipke,10.17
6,2009,Quiksilver Pro France,Round 2,Heat 4 ,Phillip MacDonald,16.9
7,2009,Quiksilver Pro France,Round 2,Heat 4 ,Adriano de Souza,15.13
8,2009,Quiksilver Pro France,Round 2,Heat 5 ,Bobby Martinez,13.34
9,2009,Quiksilver Pro France,Round 2,Heat 5 ,Drew Courtney,10.370000000000001
10,2009,Quiksilver Pro France,Round 2,Heat 6 ,Kieren Perrow,9.84
11,2009,Quiksilver Pro France,Round 2,Heat 6 ,David Weare,9.5
12,2009,Quiksilver Pro France,Round 2,Heat 7 ,Freddy Patacchia Jr.,9.84
13,2009,Quiksilver Pro France,Round 2,Heat 7 ,Jihad Khodr,6.13
14,2009,Quiksilver Pro France,Round 2,Heat 8 ,Aritz Aranburu,14.5
15,2009,Quiksilver Pro France,Round 2,Heat 8 ,Jeremy Flores,11.23
16,2009,Quiksilver Pro France,Round 2,Heat 9 ,Kai Otton,14.26
17,2009,Quiksilver Pro France,Round 2,Heat 9 ,Nathaniel Curran,5.17
18,2009,Quiksilver Pro France,Round 2,Heat 10 ,Mick Campbell,12.17
19,2009,Quiksilver Pro France,Round 2,Heat 10 ,Mikael Picon,11.57
20,2009,Quiksilver Pro France,Round 2,Heat 11 ,Tiago Pires,14.33
21,2009,Quiksilver Pro France,Round 2,Heat 11 ,Kekoa Bacalso,12.33
22,2009,Quiksilver Pro France,Round 2,Heat 12 ,Greg Emslie,12.33
23,2009,Quiksilver Pro France,Round 2,Heat 12 ,Adrian Buchan,11.83
