,year,event,round,heat,name,top_two_waves_total
0,2008,Billabong Pipeline Masters,Round 2,Heat 1 ,Kamalei Alexander,11.9
1,2008,Billabong Pipeline Masters,Round 2,Heat 1 ,Mikael Picon,11.67
2,2008,Billabong Pipeline Masters,Round 2,Heat 2 ,Evan Valiere,14.57
3,2008,Billabong Pipeline Masters,Round 2,Heat 2 ,Mick Campbell,14.34
4,2008,Billabong Pipeline Masters,Round 2,Heat 3 ,Jamie O'Brien,15.0
5,2008,Billabong Pipeline Masters,Round 2,Heat 3 ,Roy Powers,10.84
6,2008,Billabong Pipeline Masters,Round 2,Heat 4 ,Chris Ward,19.9
7,2008,Billabong Pipeline Masters,Round 2,Heat 4 ,Tory Barron,11.73
8,2008,Billabong Pipeline Masters,Round 2,Heat 5 ,Damien Hobgood,15.23
9,2008,Billabong Pipeline Masters,Round 2,Heat 5 ,Dave Wassel,9.9
10,2008,Billabong Pipeline Masters,Round 2,Heat 6 ,Dusty Payne,17.16
11,2008,Billabong Pipeline Masters,Round 2,Heat 6 ,Heitor Alves,11.87
12,2008,Billabong Pipeline Masters,Round 2,Heat 7 ,Daniel Wills,16.259999999999998
13,2008,Billabong Pipeline Masters,Round 2,Heat 7 ,Leonardo Neves,12.1
14,2008,Billabong Pipeline Masters,Round 2,Heat 8 ,Ezra Sitt,13.0
15,2008,Billabong Pipeline Masters,Round 2,Heat 8 ,Dayyan Neve,10.84
16,2008,Billabong Pipeline Masters,Round 2,Heat 9 ,Kieren Perrow,17.5
17,2008,Billabong Pipeline Masters,Round 2,Heat 9 ,John John Florence,14.83
18,2008,Billabong Pipeline Masters,Round 2,Heat 10 ,Aritz Aranburu,16.240000000000002
19,2008,Billabong Pipeline Masters,Round 2,Heat 10 ,Pancho Sullivan,15.84
20,2008,Billabong Pipeline Masters,Round 2,Heat 11 ,Tim Reyes,8.6
21,2008,Billabong Pipeline Masters,Round 2,Heat 11 ,Mark Healey,3.94
22,2008,Billabong Pipeline Masters,Round 2,Heat 12 ,Marcus Hickman,11.83
23,2008,Billabong Pipeline Masters,Round 2,Heat 12 ,Ben Dunn,9.8
24,2008,Billabong Pipeline Masters,Round 2,Heat 13 ,Bruce Irons,17.54
25,2008,Billabong Pipeline Masters,Round 2,Heat 13 ,Torrey Meister,13.37
26,2008,Billabong Pipeline Masters,Round 2,Heat 14 ,Kekoa Bacalso,15.1
27,2008,Billabong Pipeline Masters,Round 2,Heat 14 ,Makuakai Rothman,12.67
28,2008,Billabong Pipeline Masters,Round 2,Heat 15 ,Shane Dorian,13.0
29,2008,Billabong Pipeline Masters,Round 2,Heat 15 ,Gregoire Sylvain,13.0
30,2008,Billabong Pipeline Masters,Round 2,Heat 16 ,Dean Morrison,14.23
31,2008,Billabong Pipeline Masters,Round 2,Heat 16 ,Jesse Merle-Jones,7.24
32,2008,Billabong Pipeline Masters,Round 1,Heat 1 ,Kamalei Alexander,15.66
33,2008,Billabong Pipeline Masters,Round 1,Heat 1 ,Daniel Ross,11.16
34,2008,Billabong Pipeline Masters,Round 1,Heat 2 ,Jesse Merle-Jones,10.0
35,2008,Billabong Pipeline Masters,Round 1,Heat 2 ,Tj Barron,8.33
36,2008,Billabong Pipeline Masters,Round 1,Heat 3 ,Ezra Sitt,11.33
37,2008,Billabong Pipeline Masters,Round 1,Heat 3 ,Daniel Jones,8.5
38,2008,Billabong Pipeline Masters,Round 1,Heat 4 ,Tory Barron,13.84
39,2008,Billabong Pipeline Masters,Round 1,Heat 4 ,Royden Bryson,10.84
40,2008,Billabong Pipeline Masters,Round 1,Heat 5 ,Aritz Aranburu,15.0
41,2008,Billabong Pipeline Masters,Round 1,Heat 5 ,Kalani Chapman,11.6
42,2008,Billabong Pipeline Masters,Round 1,Heat 6 ,Dave Wassel,13.34
43,2008,Billabong Pipeline Masters,Round 1,Heat 6 ,Ricky Basnett,9.17
44,2008,Billabong Pipeline Masters,Round 1,Heat 7 ,Evan Valiere,12.57
45,2008,Billabong Pipeline Masters,Round 1,Heat 7 ,Olamana Eleogram,12.34
46,2008,Billabong Pipeline Masters,Round 1,Heat 8 ,John John Florence,17.9
47,2008,Billabong Pipeline Masters,Round 1,Heat 8 ,Jay Thompson,14.4
48,2008,Billabong Pipeline Masters,Round 1,Heat 9 ,Torrey Meister,16.34
49,2008,Billabong Pipeline Masters,Round 1,Heat 9 ,Rodrigo Dornelles,8.5
50,2008,Billabong Pipeline Masters,Round 1,Heat 10 ,Jamie O'Brien,14.5
51,2008,Billabong Pipeline Masters,Round 1,Heat 10 ,Dustin Barca,11.5
52,2008,Billabong Pipeline Masters,Round 1,Heat 11 ,Mark Healey,11.17
53,2008,Billabong Pipeline Masters,Round 1,Heat 11 ,Jihad Khodr,7.73
54,2008,Billabong Pipeline Masters,Round 1,Heat 12 ,Dusty Payne,17.6
55,2008,Billabong Pipeline Masters,Round 1,Heat 12 ,Manoa Drollet,11.0
56,2008,Billabong Pipeline Masters,Round 1,Heat 13 ,Daniel Wills,15.6
57,2008,Billabong Pipeline Masters,Round 1,Heat 13 ,Laurie Towner,12.67
58,2008,Billabong Pipeline Masters,Round 1,Heat 14 ,Makuakai Rothman,16.560000000000002
59,2008,Billabong Pipeline Masters,Round 1,Heat 14 ,Teale Vanner,16.560000000000002
60,2008,Billabong Pipeline Masters,Round 1,Heat 15 ,Shane Dorian,16.43
61,2008,Billabong Pipeline Masters,Round 1,Heat 15 ,Gregoire Sylvain,16.43
62,2008,Billabong Pipeline Masters,Round 1,Heat 16 ,Marcus Hickman,12.36
63,2008,Billabong Pipeline Masters,Round 1,Heat 16 ,Mark Occhilupo,11.44
64,2008,Billabong Pipeline Masters,Round 3,Heat 1 ,Marcus Hickman,14.56
65,2008,Billabong Pipeline Masters,Round 3,Heat 1 ,Mick Fanning,13.83
66,2008,Billabong Pipeline Masters,Round 3,Heat 2 ,Luke Stedman,7.34
67,2008,Billabong Pipeline Masters,Round 3,Heat 2 ,Damien Hobgood,5.5
68,2008,Billabong Pipeline Masters,Round 3,Heat 3 ,Joel Parkinson,20.0
69,2008,Billabong Pipeline Masters,Round 3,Heat 3 ,Dusty Payne,15.16
70,2008,Billabong Pipeline Masters,Round 3,Heat 4 ,Tim Reyes,14.83
71,2008,Billabong Pipeline Masters,Round 3,Heat 4 ,Freddy Patacchia Jr.,10.56
72,2008,Billabong Pipeline Masters,Round 3,Heat 5 ,Kelly Slater,17.77
73,2008,Billabong Pipeline Masters,Round 3,Heat 5 ,Ezra Sitt,7.9
74,2008,Billabong Pipeline Masters,Round 3,Heat 6 ,Kieren Perrow,14.83
75,2008,Billabong Pipeline Masters,Round 3,Heat 6 ,Taylor Knox,10.5
76,2008,Billabong Pipeline Masters,Round 3,Heat 7 ,Aritz Aranburu,11.5
77,2008,Billabong Pipeline Masters,Round 3,Heat 7 ,Bobby Martinez,6.6
78,2008,Billabong Pipeline Masters,Round 3,Heat 8 ,Jamie O'Brien,16.5
79,2008,Billabong Pipeline Masters,Round 3,Heat 8 ,Jeremy Flores,9.86
80,2008,Billabong Pipeline Masters,Round 3,Heat 9 ,Adrian Buchan,18.259999999999998
81,2008,Billabong Pipeline Masters,Round 3,Heat 9 ,Daniel Wills,17.939999999999998
82,2008,Billabong Pipeline Masters,Round 3,Heat 10 ,Adriano de Souza,13.83
83,2008,Billabong Pipeline Masters,Round 3,Heat 10 ,Kekoa Bacalso,12.16
84,2008,Billabong Pipeline Masters,Round 3,Heat 11 ,Tom Whitaker,16.240000000000002
85,2008,Billabong Pipeline Masters,Round 3,Heat 11 ,Bruce Irons,16.1
86,2008,Billabong Pipeline Masters,Round 3,Heat 12 ,Kamalei Alexander,12.56
87,2008,Billabong Pipeline Masters,Round 3,Heat 12 ,Taj Burrow,9.0
88,2008,Billabong Pipeline Masters,Round 3,Heat 13 ,Chris Ward,17.27
89,2008,Billabong Pipeline Masters,Round 3,Heat 13 ,Kai Otton,13.83
90,2008,Billabong Pipeline Masters,Round 3,Heat 14 ,Bede Durbidge,13.93
91,2008,Billabong Pipeline Masters,Round 3,Heat 14 ,Shane Dorian,12.63
92,2008,Billabong Pipeline Masters,Round 3,Heat 14 ,Gregoire Sylvain,12.63
93,2008,Billabong Pipeline Masters,Round 3,Heat 15 ,Evan Valiere,18.130000000000003
94,2008,Billabong Pipeline Masters,Round 3,Heat 15 ,C.J. Hobgood,16.6
95,2008,Billabong Pipeline Masters,Round 3,Heat 16 ,Andy Irons,14.37
96,2008,Billabong Pipeline Masters,Round 3,Heat 16 ,Dean Morrison,13.17
97,2008,Billabong Pipeline Masters,Round 4,Heat 1 ,Luke Stedman,12.67
98,2008,Billabong Pipeline Masters,Round 4,Heat 1 ,Marcus Hickman,12.2
99,2008,Billabong Pipeline Masters,Round 4,Heat 2 ,Tim Reyes,12.66
100,2008,Billabong Pipeline Masters,Round 4,Heat 2 ,Joel Parkinson,11.83
101,2008,Billabong Pipeline Masters,Round 4,Heat 3 ,Kelly Slater,19.4
102,2008,Billabong Pipeline Masters,Round 4,Heat 3 ,Kieren Perrow,7.96
103,2008,Billabong Pipeline Masters,Round 4,Heat 4 ,Jamie O'Brien,10.33
104,2008,Billabong Pipeline Masters,Round 4,Heat 4 ,Aritz Aranburu,6.67
105,2008,Billabong Pipeline Masters,Round 4,Heat 5 ,Adrian Buchan,15.77
106,2008,Billabong Pipeline Masters,Round 4,Heat 5 ,Adriano de Souza,11.56
107,2008,Billabong Pipeline Masters,Round 4,Heat 6 ,Kamalei Alexander,10.17
108,2008,Billabong Pipeline Masters,Round 4,Heat 6 ,Tom Whitaker,9.4
109,2008,Billabong Pipeline Masters,Round 4,Heat 7 ,Chris Ward,13.43
110,2008,Billabong Pipeline Masters,Round 4,Heat 7 ,Bede Durbidge,9.56
111,2008,Billabong Pipeline Masters,Round 4,Heat 8 ,Andy Irons,17.83
112,2008,Billabong Pipeline Masters,Round 4,Heat 8 ,Evan Valiere,8.43
113,2008,Billabong Pipeline Masters,Quarterfinal,Heat 1 ,Tim Reyes,16.17
114,2008,Billabong Pipeline Masters,Quarterfinal,Heat 1 ,Luke Stedman,6.67
115,2008,Billabong Pipeline Masters,Quarterfinal,Heat 2 ,Kelly Slater,18.630000000000003
116,2008,Billabong Pipeline Masters,Quarterfinal,Heat 2 ,Jamie O'Brien,11.84
117,2008,Billabong Pipeline Masters,Quarterfinal,Heat 3 ,Adrian Buchan,14.33
118,2008,Billabong Pipeline Masters,Quarterfinal,Heat 3 ,Kamalei Alexander,2.67
119,2008,Billabong Pipeline Masters,Quarterfinal,Heat 4 ,Chris Ward,8.06
120,2008,Billabong Pipeline Masters,Quarterfinal,Heat 4 ,Andy Irons,7.43
121,2008,Billabong Pipeline Masters,Semifinal,Heat 1 ,Kelly Slater,19.0
122,2008,Billabong Pipeline Masters,Semifinal,Heat 1 ,Tim Reyes,15.6
123,2008,Billabong Pipeline Masters,Semifinal,Heat 2 ,Chris Ward,16.46
124,2008,Billabong Pipeline Masters,Semifinal,Heat 2 ,Adrian Buchan,10.16
125,2008,Billabong Pipeline Masters,Final,Heat 1 ,Kelly Slater,14.0
126,2008,Billabong Pipeline Masters,Final,Heat 1 ,Chris Ward,7.23
0,2009,Billabong Pipeline Masters,Round 2,Heat 1 ,Liam McNamara,7.9399999999999995
1,2009,Billabong Pipeline Masters,Round 2,Heat 1 ,Chris Davidson,6.83
2,2009,Billabong Pipeline Masters,Round 2,Heat 2 ,Roy Powers,10.26
3,2009,Billabong Pipeline Masters,Round 2,Heat 2 ,Gabe Kling,10.06
4,2009,Billabong Pipeline Masters,Round 2,Heat 3 ,Phillip MacDonald,10.4
5,2009,Billabong Pipeline Masters,Round 2,Heat 3 ,Greg Emslie,3.83
6,2009,Billabong Pipeline Masters,Round 2,Heat 4 ,Kekoa Bacalso,12.0
7,2009,Billabong Pipeline Masters,Round 2,Heat 4 ,Mason Ho,10.67
8,2009,Billabong Pipeline Masters,Round 2,Heat 5 ,Bruce Irons,15.67
9,2009,Billabong Pipeline Masters,Round 2,Heat 5 ,Tim Reyes,13.93
10,2009,Billabong Pipeline Masters,Round 2,Heat 6 ,Shane Dorian,11.17
11,2009,Billabong Pipeline Masters,Round 2,Heat 6 ,Tiago Pires,8.33
12,2009,Billabong Pipeline Masters,Round 2,Heat 7 ,Mikael Picon,19.759999999999998
13,2009,Billabong Pipeline Masters,Round 2,Heat 7 ,Josh Kerr,16.73
14,2009,Billabong Pipeline Masters,Round 2,Heat 8 ,Torrey Meister,14.83
15,2009,Billabong Pipeline Masters,Round 2,Heat 8 ,Kai Otton,14.0
16,2009,Billabong Pipeline Masters,Round 2,Heat 9 ,Dean Morrison,16.93
17,2009,Billabong Pipeline Masters,Round 2,Heat 9 ,Sion Milosky,8.370000000000001
18,2009,Billabong Pipeline Masters,Round 2,Heat 10 ,Chris Ward,15.5
19,2009,Billabong Pipeline Masters,Round 2,Heat 10 ,Aritz Aranburu,14.66
20,2009,Billabong Pipeline Masters,Round 2,Heat 11 ,Flynn Novak,14.17
21,2009,Billabong Pipeline Masters,Round 2,Heat 11 ,Michel Bourez,11.84
22,2009,Billabong Pipeline Masters,Round 2,Heat 12 ,John John Florence,18.9
23,2009,Billabong Pipeline Masters,Round 2,Heat 12 ,Heitor Alves,3.24
24,2009,Billabong Pipeline Masters,Round 2,Heat 13 ,Gavin Gillette,14.2
25,2009,Billabong Pipeline Masters,Round 2,Heat 13 ,Mick Campbell,8.969999999999999
26,2009,Billabong Pipeline Masters,Round 2,Heat 14 ,Dayyan Neve,14.16
27,2009,Billabong Pipeline Masters,Round 2,Heat 14 ,Tim Boal,13.17
28,2009,Billabong Pipeline Masters,Round 2,Heat 15 ,Hank Gaskell,16.44
29,2009,Billabong Pipeline Masters,Round 2,Heat 15 ,Ben Dunn,15.67
30,2009,Billabong Pipeline Masters,Round 2,Heat 16 ,Andy Irons,18.4
31,2009,Billabong Pipeline Masters,Round 2,Heat 16 ,Drew Courtney,9.74
32,2009,Billabong Pipeline Masters,Round 1,Heat 1 ,Gavin Gillette,15.5
33,2009,Billabong Pipeline Masters,Round 1,Heat 1 ,Jihad Khodr,11.33
34,2009,Billabong Pipeline Masters,Round 1,Heat 2 ,Gabe Kling,11.17
35,2009,Billabong Pipeline Masters,Round 1,Heat 2 ,Kalani Chapman,10.17
36,2009,Billabong Pipeline Masters,Round 1,Heat 3 ,Andy Irons,15.67
37,2009,Billabong Pipeline Masters,Round 1,Heat 3 ,Marcus Hickman,12.5
38,2009,Billabong Pipeline Masters,Round 1,Heat 4 ,Aritz Aranburu,13.17
39,2009,Billabong Pipeline Masters,Round 1,Heat 4 ,Dusty Payne,12.96
40,2009,Billabong Pipeline Masters,Round 1,Heat 5 ,Liam McNamara,7.67
41,2009,Billabong Pipeline Masters,Round 1,Heat 5 ,Nathaniel Curran,7.34
42,2009,Billabong Pipeline Masters,Round 1,Heat 6 ,Hank Gaskell,12.0
43,2009,Billabong Pipeline Masters,Round 1,Heat 6 ,David Weare,8.73
44,2009,Billabong Pipeline Masters,Round 1,Heat 7 ,Bruce Irons,12.34
45,2009,Billabong Pipeline Masters,Round 1,Heat 7 ,Reef McIntosh,11.66
46,2009,Billabong Pipeline Masters,Round 1,Heat 8 ,Torrey Meister,16.83
47,2009,Billabong Pipeline Masters,Round 1,Heat 8 ,Nic Muscroft,8.9
48,2009,Billabong Pipeline Masters,Round 1,Heat 9 ,Mikael Picon,10.5
49,2009,Billabong Pipeline Masters,Round 1,Heat 9 ,Manoa Drollet,9.93
50,2009,Billabong Pipeline Masters,Round 1,Heat 10 ,Shane Dorian,16.67
51,2009,Billabong Pipeline Masters,Round 1,Heat 10 ,Kamalei Alexander,7.33
52,2009,Billabong Pipeline Masters,Round 1,Heat 11 ,Dayyan Neve,13.43
53,2009,Billabong Pipeline Masters,Round 1,Heat 11 ,Jonah Morgan,6.84
54,2009,Billabong Pipeline Masters,Round 1,Heat 12 ,Flynn Novak,16.4
55,2009,Billabong Pipeline Masters,Round 1,Heat 12 ,Luke Stedman,12.34
56,2009,Billabong Pipeline Masters,Round 1,Heat 13 ,Sion Milosky,17.0
57,2009,Billabong Pipeline Masters,Round 1,Heat 13 ,Dustin Barca,14.030000000000001
58,2009,Billabong Pipeline Masters,Round 1,Heat 14 ,John John Florence,17.2
