,year,event,round,heat,name,scores
32,2011,Billabong Pipe Masters,Round 1,Heat 5 ,Ian Walsh,"[3.83, 6.5, 6.5]"
33,2011,Billabong Pipe Masters,Round 1,Heat 5 ,Kai Otton,"[9.5, 2.13, 2.1, 1.07]"
34,2011,Billabong Pipe Masters,Round 1,Heat 6 ,Kai Barger,"[3.17, 5.33, 4.6]"
35,2011,Billabong Pipe Masters,Round 1,Heat 6 ,Chris Davidson,"[4.0, 0.67, 2.33, 0.2]"
36,2011,Billabong Pipe Masters,Round 1,Heat 7 ,Aamion Goodwin,"[3.5, 1.83, 0.9, 4.67, 5.67]"
37,2011,Billabong Pipe Masters,Round 1,Heat 7 ,Daniel Ross,"[0.5, 1.17, 1.47, 1.37, 1.0, 0.93]"
38,2011,Billabong Pipe Masters,Round 1,Heat 8 ,Jamie O'Brien,"[9.27, 5.5, 2.57, 3.77, 5.23]"
39,2011,Billabong Pipe Masters,Round 1,Heat 8 ,Dane Reynolds,"[1.17, 1.67, 1.43, 1.23, 1.57, 1.27]"
40,2011,Billabong Pipe Masters,Round 1,Heat 9 ,Kolohe Andino,"[1.6, 0.43, 3.67]"
41,2011,Billabong Pipe Masters,Round 1,Heat 9 ,Laurie Towner,[1.17]
42,2011,Billabong Pipe Masters,Round 1,Heat 10 ,Shane Dorian,"[0.6, 3.17, 1.73, 3.23]"
43,2011,Billabong Pipe Masters,Round 1,Heat 10 ,Willian Cardoso,"[1.17, 0.77]"
44,2011,Billabong Pipe Masters,Round 1,Heat 11 ,Tanner Gudauskas,"[0.93, 3.83]"
45,2011,Billabong Pipe Masters,Round 1,Heat 11 ,Jack Freestone,"[0.93, 1.13, 1.5, 0.9]"
46,2011,Billabong Pipe Masters,Round 1,Heat 12 ,Mason Ho,"[6.5, 2.5, 2.13]"
47,2011,Billabong Pipe Masters,Round 1,Heat 12 ,Hank Gaskell,"[2.83, 0.8, 1.1, 0.93, 0.63]"
48,2011,Billabong Pipe Masters,Round 3,Heat 1 ,Joel Parkinson,"[2.67, 0.83, 4.67, 1.67, 2.2]"
49,2011,Billabong Pipe Masters,Round 3,Heat 1 ,Aamion Goodwin,"[0.5, 0.77, 0.83, 3.23, 1.8, 0.4]"
50,2011,Billabong Pipe Masters,Round 3,Heat 2 ,Kalani Chapman,"[8.0, 2.27, 1.9, 1.57, 2.07]"
51,2011,Billabong Pipe Masters,Round 3,Heat 2 ,Dusty Payne,"[0.93, 3.33, 0.57, 3.5]"
52,2011,Billabong Pipe Masters,Round 3,Heat 3 ,Jamie O'Brien,"[4.23, 2.23, 2.0]"
53,2011,Billabong Pipe Masters,Round 3,Heat 3 ,Adriano de Souza,"[0.43, 0.77, 3.33]"
54,2011,Billabong Pipe Masters,Round 3,Heat 4 ,C.J. Hobgood,"[3.77, 1.43, 0.83, 0.57, 3.1, 4.63]"
55,2011,Billabong Pipe Masters,Round 3,Heat 4 ,Julian Wilson,"[0.77, 1.1, 1.77, 4.83, 1.73, 1.37, 1.0, 2.0]"
56,2011,Billabong Pipe Masters,Round 3,Heat 5 ,John John Florence,"[5.67, 2.5, 1.57, 5.3, 9.17, 3.6, 9.93]"
57,2011,Billabong Pipe Masters,Round 3,Heat 5 ,Damien Hobgood,"[0.33, 6.5, 1.0, 0.53, 7.9]"
58,2011,Billabong Pipe Masters,Round 3,Heat 6 ,Kelly Slater,"[0.43, 3.47, 1.67, 0.63, 5.17, 4.33, 3.53, 0.33]"
59,2011,Billabong Pipe Masters,Round 3,Heat 6 ,Marcus Hickman,"[0.83, 1.23, 2.33, 0.6]"
60,2011,Billabong Pipe Masters,Round 3,Heat 7 ,Gabriel Medina,"[0.43, 0.7, 1.33, 4.17, 3.33, 6.17, 2.67, 6.6]"
61,2011,Billabong Pipe Masters,Round 3,Heat 7 ,Travis Logie,"[0.5, 0.6, 1.07, 1.2, 0.43, 0.37, 0.17, 0.4]"
62,2011,Billabong Pipe Masters,Round 3,Heat 8 ,Michel Bourez,"[0.23, 2.07, 2.97, 0.2, 1.43, 3.43]"
63,2011,Billabong Pipe Masters,Round 3,Heat 8 ,Adam Melling,"[1.9, 1.17, 0.33, 4.0, 0.2]"
64,2011,Billabong Pipe Masters,Round 3,Heat 9 ,Evan Valiere,"[2.17, 7.67, 1.73, 4.07, 0.83, 8.47]"
65,2011,Billabong Pipe Masters,Round 3,Heat 9 ,Owen Wright,"[0.43, 5.9, 7.43, 1.73, 3.07, 6.83, 8.17, 3.77, 7.5]"
66,2011,Billabong Pipe Masters,Round 3,Heat 10 ,Shane Dorian,"[1.93, 4.67, 1.57, 2.03, 2.67, 6.57]"
67,2011,Billabong Pipe Masters,Round 3,Heat 10 ,Jordy Smith,"[2.23, 0.83, 3.43]"
68,2011,Billabong Pipe Masters,Round 3,Heat 11 ,Kieren Perrow,"[9.4, 2.0, 9.33, 6.0, 2.83, 0.5, 2.1]"
69,2011,Billabong Pipe Masters,Round 3,Heat 11 ,Josh Kerr,"[1.83, 3.1, 2.63, 2.17, 6.1, 2.1, 5.5]"
70,2011,Billabong Pipe Masters,Round 3,Heat 12 ,Taj Burrow,"[0.13, 3.1, 5.83]"
71,2011,Billabong Pipe Masters,Round 3,Heat 12 ,Ian Walsh,"[2.03, 3.33, 1.4, 0.3, 1.2]"
72,2011,Billabong Pipe Masters,Round 4,Heat 1 ,Jamie O'Brien,"[9.6, 2.0, 1.37, 1.1, 4.33]"
73,2011,Billabong Pipe Masters,Round 4,Heat 1 ,Joel Parkinson,"[1.77, 9.23, 2.83]"
74,2011,Billabong Pipe Masters,Round 4,Heat 1 ,Kalani Chapman,"[0.3, 5.0, 7.0, 2.07, 1.23]"
75,2011,Billabong Pipe Masters,Round 4,Heat 2 ,John John Florence,"[3.6, 2.5, 7.67, 2.8, 10.0, 2.1, 4.33]"
76,2011,Billabong Pipe Masters,Round 4,Heat 2 ,Kelly Slater,"[3.0, 3.83, 4.67, 2.43]"
77,2011,Billabong Pipe Masters,Round 4,Heat 2 ,C.J. Hobgood,"[2.0, 0.7, 3.43, 0.3]"
78,2011,Billabong Pipe Masters,Round 4,Heat 3 ,Michel Bourez,"[7.0, 6.1]"
79,2011,Billabong Pipe Masters,Round 4,Heat 3 ,Evan Valiere,"[5.17, 5.67, 2.0]"
80,2011,Billabong Pipe Masters,Round 4,Heat 3 ,Gabriel Medina,"[3.5, 4.67, 0.43]"
81,2011,Billabong Pipe Masters,Round 4,Heat 4 ,Kieren Perrow,"[3.83, 0.93, 0.23, 9.83]"
82,2011,Billabong Pipe Masters,Round 4,Heat 4 ,Shane Dorian,"[8.87, 0.6, 3.0]"
83,2011,Billabong Pipe Masters,Round 4,Heat 4 ,Taj Burrow,"[2.5, 5.33, 2.2]"
84,2011,Billabong Pipe Masters,Round 5,Heat 1 ,Joel Parkinson,"[1.33, 1.4, 2.43, 7.83, 5.0]"
85,2011,Billabong Pipe Masters,Round 5,Heat 1 ,C.J. Hobgood,"[2.0, 3.17, 0.93, 0.8, 4.57]"
86,2011,Billabong Pipe Masters,Round 5,Heat 2 ,Kelly Slater,"[2.33, 0.57, 6.57, 6.93, 4.17, 9.87, 0.73]"
87,2011,Billabong Pipe Masters,Round 5,Heat 2 ,Kalani Chapman,"[7.33, 2.0, 7.0, 7.3]"
88,2011,Billabong Pipe Masters,Round 5,Heat 3 ,Evan Valiere,"[8.7, 7.33, 1.57]"
89,2011,Billabong Pipe Masters,Round 5,Heat 3 ,Taj Burrow,"[6.87, 4.0, 1.17]"
90,2011,Billabong Pipe Masters,Round 5,Heat 4 ,Gabriel Medina,"[4.4, 4.83, 1.0]"
91,2011,Billabong Pipe Masters,Round 5,Heat 4 ,Shane Dorian,"[0.23, 1.93, 0.37]"
92,2011,Billabong Pipe Masters,Quarterfinal,Heat 1 ,Joel Parkinson,"[1.83, 0.83, 6.5, 5.5]"
93,2011,Billabong Pipe Masters,Quarterfinal,Heat 1 ,Jamie O'Brien,"[0.77, 4.83, 4.6]"
94,2011,Billabong Pipe Masters,Quarterfinal,Heat 2 ,Kelly Slater,"[0.93, 2.5, 3.67, 2.97, 9.7, 7.83]"
95,2011,Billabong Pipe Masters,Quarterfinal,Heat 2 ,John John Florence,"[2.5, 7.0, 4.17, 9.7, 4.5, 6.4]"
96,2011,Billabong Pipe Masters,Quarterfinal,Heat 3 ,Michel Bourez,"[0.5, 3.6, 0.57, 4.1]"
97,2011,Billabong Pipe Masters,Quarterfinal,Heat 3 ,Evan Valiere,"[1.33, 2.33, 0.73, 1.17, 0.33]"
98,2011,Billabong Pipe Masters,Quarterfinal,Heat 4 ,Kieren Perrow,"[9.0, 6.5, 8.23]"
99,2011,Billabong Pipe Masters,Quarterfinal,Heat 4 ,Gabriel Medina,"[8.63, 0.63]"
100,2011,Billabong Pipe Masters,Semifinal,Heat 1 ,Joel Parkinson,"[7.77, 3.3, 8.63, 8.6, 0.9]"
101,2011,Billabong Pipe Masters,Semifinal,Heat 1 ,Kelly Slater,"[0.87, 2.4, 5.0, 9.23, 7.6, 1.6, 0.8]"
102,2011,Billabong Pipe Masters,Semifinal,Heat 2 ,Kieren Perrow,"[2.0, 1.07, 10.0, 1.1]"
103,2011,Billabong Pipe Masters,Semifinal,Heat 2 ,Michel Bourez,"[0.43, 0.67, 0.5, 0.2, 2.4, 1.67]"
104,2011,Billabong Pipe Masters,Final,Heat 1 ,Kieren Perrow,"[7.0, 6.17, 0.87, 2.9, 4.23]"
105,2011,Billabong Pipe Masters,Final,Heat 1 ,Joel Parkinson,"[0.73, 0.6, 1.57, 1.8, 4.17, 2.0, 2.83]"
0,2012,Billabong Pipe Masters,Round 2,Heat 1 ,Kalani Chapman,"[7.67, 6.17]"
1,2012,Billabong Pipe Masters,Round 2,Heat 1 ,Adrian Buchan,"[3.77, 6.83]"
2,2012,Billabong Pipe Masters,Round 2,Heat 2 ,Billy Kemper,"[1.33, 8.0]"
3,2012,Billabong Pipe Masters,Round 2,Heat 2 ,Michel Bourez,"[2.77, 2.27]"
4,2012,Billabong Pipe Masters,Round 2,Heat 3 ,C.J. Hobgood,"[8.17, 7.0]"
5,2012,Billabong Pipe Masters,Round 2,Heat 3 ,Jamie O'Brien,"[5.0, 8.57]"
6,2012,Billabong Pipe Masters,Round 2,Heat 4 ,Shane Dorian,"[7.67, 6.1]"
7,2012,Billabong Pipe Masters,Round 2,Heat 4 ,Alejo Muniz,"[6.33, 4.77]"
8,2012,Billabong Pipe Masters,Round 2,Heat 5 ,Bede Durbidge,"[6.27, 8.33]"
9,2012,Billabong Pipe Masters,Round 2,Heat 5 ,Ricardo dos Santos,"[6.33, 6.43]"
10,2012,Billabong Pipe Masters,Round 2,Heat 6 ,Sebastian Zietz,"[4.4, 8.33]"
11,2012,Billabong Pipe Masters,Round 2,Heat 6 ,Travis Logie,"[5.67, 6.5]"
12,2012,Billabong Pipe Masters,Round 2,Heat 7 ,Dane Reynolds,"[7.5, 9.5]"
13,2012,Billabong Pipe Masters,Round 2,Heat 7 ,Kai Otton,"[7.93, 5.33]"
14,2012,Billabong Pipe Masters,Round 2,Heat 8 ,Miguel Pupo,"[7.33, 8.33]"
15,2012,Billabong Pipe Masters,Round 2,Heat 8 ,Adam Melling,"[8.7, 1.2]"
16,2012,Billabong Pipe Masters,Round 2,Heat 9 ,Damien Hobgood,[]
17,2012,Billabong Pipe Masters,Round 2,Heat 9 ,Freddy Patacchia Jr.,[]
18,2012,Billabong Pipe Masters,Round 2,Heat 10 ,Yadin Nicol,"[9.0, 5.17]"
19,2012,Billabong Pipe Masters,Round 2,Heat 10 ,Matt Wilkinson,"[4.5, 7.67]"
20,2012,Billabong Pipe Masters,Round 2,Heat 11 ,Kolohe Andino,"[7.5, 1.97]"
21,2012,Billabong Pipe Masters,Round 2,Heat 11 ,Brett Simpson,"[2.33, 1.5]"
22,2012,Billabong Pipe Masters,Round 2,Heat 12 ,Kieren Perrow,"[7.5, 8.83]"
23,2012,Billabong Pipe Masters,Round 2,Heat 12 ,Heitor Alves,[7.0]
24,2012,Billabong Pipe Masters,Round 1,Heat 1 ,Kieren Perrow,"[6.83, 8.17]"
25,2012,Billabong Pipe Masters,Round 1,Heat 1 ,Evan Valiere,"[5.17, 4.33]"
26,2012,Billabong Pipe Masters,Round 1,Heat 2 ,Kolohe Andino,"[1.83, 4.67]"
27,2012,Billabong Pipe Masters,Round 1,Heat 2 ,Tyler Newton,"[2.83, 3.43]"
28,2012,Billabong Pipe Masters,Round 1,Heat 3 ,Kalani Chapman,"[7.33, 8.5]"
29,2012,Billabong Pipe Masters,Round 1,Heat 3 ,Tiago Pires,"[3.33, 2.37]"
30,2012,Billabong Pipe Masters,Round 1,Heat 4 ,Yadin Nicol,"[6.83, 8.5]"
31,2012,Billabong Pipe Masters,Round 1,Heat 4 ,Flynn Novak,"[5.83, 3.93]"
32,2012,Billabong Pipe Masters,Round 1,Heat 5 ,Freddy Patacchia Jr.,"[5.83, 2.6]"
33,2012,Billabong Pipe Masters,Round 1,Heat 5 ,Tanner Hendrickson,"[2.83, 3.1]"
34,2012,Billabong Pipe Masters,Round 1,Heat 6 ,Billy Kemper,"[6.67, 4.33]"
35,2012,Billabong Pipe Masters,Round 1,Heat 6 ,Taylor Knox,"[4.17, 6.0]"
36,2012,Billabong Pipe Masters,Round 1,Heat 7 ,Adam Melling,"[4.83, 6.83]"
37,2012,Billabong Pipe Masters,Round 1,Heat 7 ,Bruce Irons,"[2.23, 5.5]"
38,2012,Billabong Pipe Masters,Round 1,Heat 8 ,Jamie O'Brien,"[8.67, 7.67]"
39,2012,Billabong Pipe Masters,Round 1,Heat 8 ,Jadson Andre,"[7.67, 2.27]"
40,2012,Billabong Pipe Masters,Round 1,Heat 9 ,Shane Dorian,"[5.33, 9.17]"
41,2012,Billabong Pipe Masters,Round 1,Heat 9 ,Patrick Gudauskas,"[7.0, 2.83]"
42,2012,Billabong Pipe Masters,Round 1,Heat 10 ,Ricardo dos Santos,"[6.73, 8.0]"
43,2012,Billabong Pipe Masters,Round 1,Heat 10 ,Dusty Payne,"[5.57, 2.27]"
44,2012,Billabong Pipe Masters,Round 1,Heat 11 ,Dane Reynolds,"[5.67, 5.67]"
45,2012,Billabong Pipe Masters,Round 1,Heat 11 ,Granger Larsen,"[1.3, 1.8]"
46,2012,Billabong Pipe Masters,Round 1,Heat 12 ,Sebastian Zietz,"[6.6, 7.67]"
47,2012,Billabong Pipe Masters,Round 1,Heat 12 ,Glenn Hall,"[4.5, 6.27]"
48,2012,Billabong Pipe Masters,Round 3,Heat 1 ,Sebastian Zietz,"[6.33, 8.67]"
49,2012,Billabong Pipe Masters,Round 3,Heat 1 ,John John Florence,"[3.0, 4.83]"
50,2012,Billabong Pipe Masters,Round 3,Heat 2 ,Damien Hobgood,"[9.67, 6.43]"
51,2012,Billabong Pipe Masters,Round 3,Heat 2 ,Owen Wright,"[8.33, 2.5]"
52,2012,Billabong Pipe Masters,Round 3,Heat 3 ,Dane Reynolds,"[7.83, 10.0]"
53,2012,Billabong Pipe Masters,Round 3,Heat 3 ,Adriano de Souza,"[4.83, 5.83]"
54,2012,Billabong Pipe Masters,Round 3,Heat 4 ,Kieren Perrow,"[5.33, 8.83]"
55,2012,Billabong Pipe Masters,Round 3,Heat 4 ,Julian Wilson,"[4.67, 8.5]"
56,2012,Billabong Pipe Masters,Round 3,Heat 5 ,C.J. Hobgood,"[5.43, 6.17]"
57,2012,Billabong Pipe Masters,Round 3,Heat 5 ,Jordy Smith,"[3.5, 5.37]"
58,2012,Billabong Pipe Masters,Round 3,Heat 6 ,Joel Parkinson,"[7.17, 9.0]"
59,2012,Billabong Pipe Masters,Round 3,Heat 6 ,Kalani Chapman,"[7.03, 6.47]"
60,2012,Billabong Pipe Masters,Round 3,Heat 7 ,Gabriel Medina,"[9.0, 9.5]"
61,2012,Billabong Pipe Masters,Round 3,Heat 7 ,Kolohe Andino,"[4.93, 9.13]"
62,2012,Billabong Pipe Masters,Round 3,Heat 8 ,Josh Kerr,"[9.73, 8.4]"
63,2012,Billabong Pipe Masters,Round 3,Heat 8 ,Bede Durbidge,"[9.9, 7.23]"
64,2012,Billabong Pipe Masters,Round 3,Heat 9 ,Kelly Slater,"[9.73, 8.9]"
65,2012,Billabong Pipe Masters,Round 3,Heat 9 ,Billy Kemper,"[6.83, 8.67]"
66,2012,Billabong Pipe Masters,Round 3,Heat 10 ,Yadin Nicol,"[4.83, 8.0]"
67,2012,Billabong Pipe Masters,Round 3,Heat 10 ,Taj Burrow,"[3.83, 7.83]"
68,2012,Billabong Pipe Masters,Round 3,Heat 11 ,Miguel Pupo,"[4.0, 7.83]"
69,2012,Billabong Pipe Masters,Round 3,Heat 11 ,Jeremy Flores,"[5.5, 4.6]"
70,2012,Billabong Pipe Masters,Round 3,Heat 12 ,Shane Dorian,"[8.17, 7.5]"
71,2012,Billabong Pipe Masters,Round 3,Heat 12 ,Mick Fanning,"[8.07, 7.0]"
72,2012,Billabong Pipe Masters,Round 4,Heat 1 ,Sebastian Zietz,"[7.83, 8.57]"
73,2012,Billabong Pipe Masters,Round 4,Heat 1 ,Damien Hobgood,"[5.17, 9.0]"
74,2012,Billabong Pipe Masters,Round 4,Heat 1 ,Dane Reynolds,"[6.33, 3.63]"
75,2012,Billabong Pipe Masters,Round 4,Heat 2 ,Joel Parkinson,"[9.5, 8.6]"
76,2012,Billabong Pipe Masters,Round 4,Heat 2 ,C.J. Hobgood,"[2.87, 3.33]"
77,2012,Billabong Pipe Masters,Round 4,Heat 2 ,Kieren Perrow,"[3.33, 2.5]"
78,2012,Billabong Pipe Masters,Round 4,Heat 3 ,Josh Kerr,"[6.5, 8.07]"
79,2012,Billabong Pipe Masters,Round 4,Heat 3 ,Gabriel Medina,"[8.5, 5.6]"
80,2012,Billabong Pipe Masters,Round 4,Heat 3 ,Kelly Slater,"[6.5, 1.6]"
81,2012,Billabong Pipe Masters,Round 4,Heat 4 ,Shane Dorian,"[3.4, 3.13]"
82,2012,Billabong Pipe Masters,Round 4,Heat 4 ,Miguel Pupo,"[4.33, 1.5]"
83,2012,Billabong Pipe Masters,Round 4,Heat 4 ,Yadin Nicol,"[0.9, 3.33]"
84,2012,Billabong Pipe Masters,Round 5,Heat 1 ,Damien Hobgood,"[3.93, 4.3]"
85,2012,Billabong Pipe Masters,Round 5,Heat 1 ,Kieren Perrow,"[1.53, 1.73]"
86,2012,Billabong Pipe Masters,Round 5,Heat 2 ,C.J. Hobgood,"[6.67, 7.27]"
87,2012,Billabong Pipe Masters,Round 5,Heat 2 ,Dane Reynolds,"[5.0, 3.0]"
88,2012,Billabong Pipe Masters,Round 5,Heat 3 ,Yadin Nicol,"[7.33, 5.67]"
89,2012,Billabong Pipe Masters,Round 5,Heat 3 ,Gabriel Medina,"[4.67, 7.33]"
90,2012,Billabong Pipe Masters,Round 5,Heat 4 ,Kelly Slater,"[9.57, 9.7]"
91,2012,Billabong Pipe Masters,Round 5,Heat 4 ,Miguel Pupo,"[8.93, 1.73]"
92,2012,Billabong Pipe Masters,Quarterfinal,Heat 1 ,Damien Hobgood,"[2.83, 7.0]"
93,2012,Billabong Pipe Masters,Quarterfinal,Heat 1 ,Sebastian Zietz,"[3.67, 5.5]"
94,2012,Billabong Pipe Masters,Quarterfinal,Heat 2 ,Joel Parkinson,"[6.0, 6.5]"
95,2012,Billabong Pipe Masters,Quarterfinal,Heat 2 ,C.J. Hobgood,"[4.4, 5.0]"
96,2012,Billabong Pipe Masters,Quarterfinal,Heat 3 ,Josh Kerr,"[8.0, 7.0]"
97,2012,Billabong Pipe Masters,Quarterfinal,Heat 3 ,Yadin Nicol,"[10.0, 2.17]"
98,2012,Billabong Pipe Masters,Quarterfinal,Heat 4 ,Kelly Slater,"[8.73, 10.0]"
99,2012,Billabong Pipe Masters,Quarterfinal,Heat 4 ,Shane Dorian,"[8.87, 9.33]"
100,2012,Billabong Pipe Masters,Semifinal,Heat 1 ,Joel Parkinson,"[8.17, 9.13]"
101,2012,Billabong Pipe Masters,Semifinal,Heat 1 ,Damien Hobgood,"[7.93, 6.7]"
102,2012,Billabong Pipe Masters,Semifinal,Heat 2 ,Josh Kerr,"[9.2, 1.93]"
103,2012,Billabong Pipe Masters,Semifinal,Heat 2 ,Kelly Slater,"[3.0, 1.9]"
104,2012,Billabong Pipe Masters,Final,Heat 1 ,Joel Parkinson,"[9.17, 8.0]"
105,2012,Billabong Pipe Masters,Final,Heat 1 ,Josh Kerr,"[7.0, 7.83]"
0,2013,Billabong Pipe Masters,Round 2,Heat 1 ,Kaimana Jaquias,"[3.17, 4.1, 0.73, 0.37, 8.0, 7.67, 7.2, 2.77]"
1,2013,Billabong Pipe Masters,Round 2,Heat 1 ,Filipe Toledo,"[0.43, 8.3, 6.0]"
2,2013,Billabong Pipe Masters,Round 2,Heat 2 ,Gabriel Medina,"[5.5, 3.83, 8.0, 1.33, 9.67, 0.73, 9.0]"
3,2013,Billabong Pipe Masters,Round 2,Heat 2 ,Bruce Irons,"[6.27, 5.6, 1.93]"
4,2013,Billabong Pipe Masters,Round 2,Heat 3 ,Sebastian Zietz,"[6.17, 10.0, 1.53, 6.0, 2.17, 5.27, 4.0, 1.57, 5.33, 7.83]"
5,2013,Billabong Pipe Masters,Round 2,Heat 3 ,Ryan Callinan,"[2.83, 1.33, 3.23, 2.4, 1.4, 0.67, 2.17]"
6,2013,Billabong Pipe Masters,Round 2,Heat 4 ,Jeremy Flores,"[0.53, 2.5, 0.77, 8.1, 3.83, 4.4, 9.1, 2.3]"
7,2013,Billabong Pipe Masters,Round 2,Heat 4 ,Tanner Gudauskas,"[6.33, 2.5, 0.9, 1.0, 7.1]"
8,2013,Billabong Pipe Masters,Round 2,Heat 5 ,Freddy Patacchia Jr.,"[2.0, 1.6, 1.2, 7.33, 5.83, 1.97, 1.33]"
9,2013,Billabong Pipe Masters,Round 2,Heat 5 ,Granger Larsen,"[3.33, 2.97, 1.07]"
10,2013,Billabong Pipe Masters,Round 2,Heat 6 ,Mitch Crews,"[5.67, 1.43, 3.17, 1.17, 5.47, 1.3, 7.33, 1.03, 7.17]"
11,2013,Billabong Pipe Masters,Round 2,Heat 6 ,Matt Wilkinson,"[5.83, 4.83, 0.43, 0.93, 2.17, 1.77, 4.5]"
12,2013,Billabong Pipe Masters,Round 2,Heat 7 ,Bede Durbidge,"[1.5, 7.0, 5.33, 6.5, 1.73, 7.17]"
13,2013,Billabong Pipe Masters,Round 2,Heat 7 ,Jadson Andre,"[2.27, 0.5, 0.5, 0.67, 6.77]"
14,2013,Billabong Pipe Masters,Round 2,Heat 8 ,Dusty Payne,"[0.43, 5.0, 0.27, 4.0]"
15,2013,Billabong Pipe Masters,Round 2,Heat 8 ,Brett Simpson,"[0.67, 0.7, 0.2, 5.17, 0.33, 0.1, 2.07]"
16,2013,Billabong Pipe Masters,Round 2,Heat 9 ,Yadin Nicol,"[2.67, 4.67, 2.0]"
17,2013,Billabong Pipe Masters,Round 2,Heat 9 ,Travis Logie,"[1.0, 3.1, 0.5, 0.43, 1.3]"
18,2013,Billabong Pipe Masters,Round 2,Heat 10 ,Miguel Pupo,"[0.93, 0.23, 8.77]"
19,2013,Billabong Pipe Masters,Round 2,Heat 10 ,Alejo Muniz,"[1.27, 0.5, 1.23, 0.53, 0.33, 0.27, 3.0]"
20,2013,Billabong Pipe Masters,Round 2,Heat 11 ,Adam Melling,"[0.27, 0.57, 0.5, 2.67, 1.23, 5.83, 0.67, 3.67, 1.07, 8.73, 1.5]"
21,2013,Billabong Pipe Masters,Round 2,Heat 11 ,Damien Hobgood,"[1.0, 0.8, 0.63, 0.9, 0.6, 3.07]"
22,2013,Billabong Pipe Masters,Round 2,Heat 12 ,Patrick Gudauskas,"[1.93, 0.47, 1.6, 0.87, 0.33, 3.67, 0.17, 1.5, 4.77, 0.53, 5.67]"
23,2013,Billabong Pipe Masters,Round 2,Heat 12 ,Kolohe Andino,"[0.43, 1.1, 0.3, 6.0, 0.73, 0.27, 2.93, 1.27, 0.3, 0.57, 1.1, 1.73]"
24,2013,Billabong Pipe Masters,Round 1,Heat 1 ,Patrick Gudauskas,"[0.2, 3.0, 5.83, 0.83, 7.83]"
25,2013,Billabong Pipe Masters,Round 1,Heat 1 ,Ezekiel Lau,"[0.77, 6.0, 6.83, 0.57, 0.93]"
26,2013,Billabong Pipe Masters,Round 1,Heat 2 ,Damien Hobgood,"[8.5, 2.33, 1.17, 2.77]"
27,2013,Billabong Pipe Masters,Round 1,Heat 2 ,Joel Centeio,"[0.33, 3.33, 0.5, 3.33, 1.33]"
28,2013,Billabong Pipe Masters,Round 1,Heat 3 ,Alejo Muniz,"[0.97, 0.83, 5.67, 5.53, 0.57, 1.83, 0.83, 9.33, 3.8, 6.67]"
29,2013,Billabong Pipe Masters,Round 1,Heat 3 ,Marcus Hickman,"[0.73, 5.17, 1.1, 1.3, 2.77, 3.33, 6.5, 4.0, 2.8, 4.07, 1.73]"
30,2013,Billabong Pipe Masters,Round 1,Heat 4 ,Kaimana Jaquias,"[6.17, 3.0, 6.83, 9.33, 0.83]"
31,2013,Billabong Pipe Masters,Round 1,Heat 4 ,Kieren Perrow,"[5.17, 0.23, 1.6, 7.67, 1.0, 2.53]"
32,2013,Billabong Pipe Masters,Round 1,Heat 5 ,Yadin Nicol,"[0.5, 8.5, 6.33, 1.1, 3.9]"
33,2013,Billabong Pipe Masters,Round 1,Heat 5 ,Kahea Hart,"[2.67, 8.77, 1.0, 1.7]"
34,2013,Billabong Pipe Masters,Round 1,Heat 6 ,Bruce Irons,"[0.2, 5.17, 4.07]"
35,2013,Billabong Pipe Masters,Round 1,Heat 6 ,Raoni Monteiro,"[1.9, 0.97, 3.83, 2.83, 3.17, 0.73]"
36,2013,Billabong Pipe Masters,Round 1,Heat 7 ,Dusty Payne,"[3.17, 2.43, 7.33, 6.0, 2.6, 0.2, 4.57, 0.43, 6.4]"
37,2013,Billabong Pipe Masters,Round 1,Heat 7 ,Reef McIntosh,"[2.17, 0.83, 0.57, 1.7, 0.77, 2.97, 5.57, 1.1, 3.6, 5.0, 7.27]"
38,2013,Billabong Pipe Masters,Round 1,Heat 8 ,Jadson Andre,"[0.43, 0.33, 0.83, 5.5, 3.8, 1.0]"
39,2013,Billabong Pipe Masters,Round 1,Heat 8 ,Olamana Eleogram,"[0.5, 3.5, 0.6, 0.9, 1.1, 4.67, 3.43]"
40,2013,Billabong Pipe Masters,Round 1,Heat 9 ,Mitch Crews,"[3.17, 2.9, 3.1, 3.1, 6.23, 0.93, 3.07]"
41,2013,Billabong Pipe Masters,Round 1,Heat 9 ,Shane Dorian,"[2.07, 0.67, 5.5, 1.6, 2.23]"
42,2013,Billabong Pipe Masters,Round 1,Heat 10 ,Granger Larsen,"[0.23, 7.17, 6.33, 3.6, 0.8]"
43,2013,Billabong Pipe Masters,Round 1,Heat 10 ,Kalani Chapman,"[3.33, 4.33, 0.43]"
44,2013,Billabong Pipe Masters,Round 1,Heat 11 ,Tanner Gudauskas,"[3.5, 2.23, 1.73, 8.67, 1.07, 1.47, 2.43]"
45,2013,Billabong Pipe Masters,Round 1,Heat 11 ,Ricardo dos Santos,"[2.67, 3.0, 0.9, 1.73, 2.1, 1.77, 1.37]"
46,2013,Billabong Pipe Masters,Round 1,Heat 12 ,Ryan Callinan,"[0.5, 6.83, 1.07, 1.5, 5.23, 1.33, 1.53, 9.33, 8.43, 3.0]"
47,2013,Billabong Pipe Masters,Round 1,Heat 12 ,Dane Reynolds,"[4.67, 1.33, 5.1, 2.43, 1.33, 2.93]"
48,2013,Billabong Pipe Masters,Round 3,Heat 1 ,Yadin Nicol,"[8.33, 4.33]"
49,2013,Billabong Pipe Masters,Round 3,Heat 1 ,Taj Burrow,"[6.33, 6.33]"
