,year,event,round,heat,name,scores
80,2011,Quiksilver Pro France,Round 3,Heat 11 ,Damien Hobgood,"[1.57, 0.2, 8.0, 5.0, 0.77]"
81,2011,Quiksilver Pro France,Round 3,Heat 11 ,Brett Simpson,"[5.17, 2.67, 3.33, 6.17, 0.83, 2.83]"
82,2011,Quiksilver Pro France,Round 3,Heat 12 ,Owen Wright,"[7.0, 8.17, 0.37, 3.93, 5.33, 1.07]"
83,2011,Quiksilver Pro France,Round 3,Heat 12 ,Tiago Pires,"[5.0, 3.0, 3.57]"
84,2011,Quiksilver Pro France,Round 4,Heat 1 ,Michel Bourez,"[5.33, 0.27, 0.9, 6.57]"
85,2011,Quiksilver Pro France,Round 4,Heat 1 ,Taylor Knox,"[3.17, 4.17, 0.3, 0.5]"
86,2011,Quiksilver Pro France,Round 4,Heat 2 ,Kelly Slater,"[7.5, 1.0, 1.43, 8.33, 6.77]"
87,2011,Quiksilver Pro France,Round 4,Heat 2 ,Gabriel Medina,"[7.57, 2.83, 0.5, 6.0, 4.83, 8.23, 1.53]"
88,2011,Quiksilver Pro France,Round 4,Heat 2 ,Adrian Buchan,"[3.5, 2.0, 2.9, 4.33, 0.5]"
89,2011,Quiksilver Pro France,Round 4,Heat 3 ,Alejo Muniz,"[5.6, 0.87, 0.9, 2.37, 0.93, 7.5]"
90,2011,Quiksilver Pro France,Round 4,Heat 3 ,Jordy Smith,"[3.43, 1.83, 5.27, 5.0, 5.83, 0.57, 1.83]"
91,2011,Quiksilver Pro France,Round 4,Heat 3 ,Julian Wilson,"[0.73, 0.5, 4.23, 5.8, 1.0]"
92,2011,Quiksilver Pro France,Round 4,Heat 4 ,Taj Burrow,"[0.67, 6.93, 6.57, 8.43, 9.0, 2.17, 7.2]"
93,2011,Quiksilver Pro France,Round 4,Heat 4 ,Damien Hobgood,"[5.0, 5.43, 2.53, 0.43, 7.83, 6.3]"
94,2011,Quiksilver Pro France,Round 4,Heat 4 ,Owen Wright,"[2.7, 1.6, 4.17, 6.93, 1.5, 4.03, 0.3]"
95,2011,Quiksilver Pro France,Round 5,Heat 1 ,Taylor Knox,"[7.17, 3.83, 5.0, 6.33, 5.2]"
96,2011,Quiksilver Pro France,Round 5,Heat 1 ,Adrian Buchan,"[5.33, 1.9, 2.23, 0.63, 0.7, 0.6, 0.5, 7.2]"
97,2011,Quiksilver Pro France,Round 5,Heat 2 ,Gabriel Medina,[]
98,2011,Quiksilver Pro France,Round 5,Heat 2 ,Jeremy Flores,[]
99,2011,Quiksilver Pro France,Round 5,Heat 3 ,Jordy Smith,"[7.67, 7.07, 2.37, 1.17, 5.0, 0.3, 3.27, 2.07, 3.9]"
100,2011,Quiksilver Pro France,Round 5,Heat 3 ,Owen Wright,"[2.0, 3.0, 1.57, 0.5, 5.83, 1.33, 2.53, 3.6, 4.7]"
101,2011,Quiksilver Pro France,Round 5,Heat 4 ,Julian Wilson,"[7.33, 0.5, 4.17, 6.17, 5.33, 7.83, 2.93, 4.53]"
102,2011,Quiksilver Pro France,Round 5,Heat 4 ,Damien Hobgood,"[0.27, 1.07, 1.77, 4.83, 3.87, 2.93, 1.4, 5.03, 1.83, 0.5, 0.77]"
103,2011,Quiksilver Pro France,Quarterfinal,Heat 1 ,Taylor Knox,"[2.0, 5.83, 8.67, 6.5, 0.37, 0.67, 3.83, 5.33, 5.93]"
104,2011,Quiksilver Pro France,Quarterfinal,Heat 1 ,Michel Bourez,"[2.5, 5.0, 4.5, 2.1]"
105,2011,Quiksilver Pro France,Quarterfinal,Heat 2 ,Gabriel Medina,"[6.83, 0.3, 1.5, 1.93, 2.43, 6.27, 0.93, 7.33, 1.97, 2.37, 2.87, 9.33]"
106,2011,Quiksilver Pro France,Quarterfinal,Heat 2 ,Kelly Slater,"[0.57, 3.33, 0.7, 1.5, 5.27]"
107,2011,Quiksilver Pro France,Quarterfinal,Heat 3 ,Jordy Smith,"[0.57, 0.57, 2.6, 3.33, 7.23, 1.2, 8.03, 1.4, 0.2, 2.9]"
108,2011,Quiksilver Pro France,Quarterfinal,Heat 3 ,Alejo Muniz,"[3.17, 1.17, 6.67, 5.5, 0.2, 7.1, 2.63, 6.57, 0.5, 0.3]"
109,2011,Quiksilver Pro France,Quarterfinal,Heat 4 ,Julian Wilson,"[2.67, 6.0, 5.6, 2.07, 5.7, 7.0]"
110,2011,Quiksilver Pro France,Quarterfinal,Heat 4 ,Taj Burrow,"[1.37, 2.17, 1.0, 0.87, 0.2, 0.83, 4.67]"
111,2011,Quiksilver Pro France,Semifinal,Heat 1 ,Gabriel Medina,"[8.17, 9.57, 1.6, 6.17, 1.23, 10.0, 1.0, 0.93, 1.63, 1.07, 0.5, 5.0]"
112,2011,Quiksilver Pro France,Semifinal,Heat 1 ,Taylor Knox,"[1.33, 0.8, 0.87, 6.27, 7.0, 3.67]"
113,2011,Quiksilver Pro France,Semifinal,Heat 2 ,Julian Wilson,"[0.23, 4.67, 7.0, 3.67, 9.5, 9.0, 6.3]"
114,2011,Quiksilver Pro France,Semifinal,Heat 2 ,Jordy Smith,"[6.5, 1.5, 0.63, 0.3, 4.93, 0.17, 0.83, 5.7, 9.3]"
115,2011,Quiksilver Pro France,Final,Heat 1 ,Gabriel Medina,"[0.37, 3.93, 7.83, 1.2, 0.23, 1.9, 0.43, 9.17, 0.73]"
116,2011,Quiksilver Pro France,Final,Heat 1 ,Julian Wilson,"[5.0, 5.83, 7.0, 5.6, 8.5, 7.6, 1.57, 0.2, 0.43]"
0,2011,Rip Curl Pro Portugal,Round 2,Heat 1 ,Jordy Smith,"[6.33, 7.67, 2.5, 2.33, 8.07, 0.5, 5.17, 1.37, 0.87]"
1,2011,Rip Curl Pro Portugal,Round 2,Heat 1 ,Bruno Santos,"[8.5, 2.47, 2.1, 1.83, 1.1]"
2,2011,Rip Curl Pro Portugal,Round 2,Heat 2 ,Taj Burrow,"[4.1, 7.5, 6.33, 0.8, 0.83, 5.0, 0.67, 8.6]"
3,2011,Rip Curl Pro Portugal,Round 2,Heat 2 ,Francisco Alves,"[2.67, 3.5, 1.77, 1.33, 0.5, 0.93, 2.23, 3.07, 0.2]"
4,2011,Rip Curl Pro Portugal,Round 2,Heat 3 ,Adriano de Souza,"[2.83, 5.0, 1.5, 4.37, 9.0, 7.83]"
5,2011,Rip Curl Pro Portugal,Round 2,Heat 3 ,Justin Mujica,"[0.57, 3.67, 0.37, 1.17, 1.47, 4.97]"
6,2011,Rip Curl Pro Portugal,Round 2,Heat 4 ,Michel Bourez,"[6.17, 8.1, 8.67, 7.1]"
7,2011,Rip Curl Pro Portugal,Round 2,Heat 4 ,Adam Melling,"[5.17, 5.67, 6.5, 4.33, 8.73]"
8,2011,Rip Curl Pro Portugal,Round 2,Heat 5 ,Freddy Patacchia Jr.,"[1.27, 6.5, 3.83, 7.93]"
9,2011,Rip Curl Pro Portugal,Round 2,Heat 5 ,Alejo Muniz,"[0.5, 5.5, 1.4, 7.33, 5.57, 1.57, 4.6, 2.1]"
10,2011,Rip Curl Pro Portugal,Round 2,Heat 6 ,John John Florence,"[6.9, 9.5, 1.27, 6.57, 9.73, 7.67, 1.93, 9.8, 1.0]"
11,2011,Rip Curl Pro Portugal,Round 2,Heat 6 ,Adrian Buchan,"[2.33, 7.0, 6.97, 2.63, 6.0, 1.6]"
12,2011,Rip Curl Pro Portugal,Round 2,Heat 7 ,Heitor Alves,"[0.67, 3.67, 6.17, 8.93, 1.1, 6.57, 2.57]"
13,2011,Rip Curl Pro Portugal,Round 2,Heat 7 ,Tiago Pires,"[0.43, 1.6, 1.07, 2.57, 5.0, 7.6, 5.6, 2.0]"
14,2011,Rip Curl Pro Portugal,Round 2,Heat 8 ,Bede Durbidge,"[5.5, 8.67, 2.43, 7.07, 7.37, 4.83]"
15,2011,Rip Curl Pro Portugal,Round 2,Heat 8 ,Kieren Perrow,"[1.83, 1.43, 1.8, 1.33, 6.57, 5.0, 6.8, 7.67, 8.2, 1.6, 7.47, 3.33]"
16,2011,Rip Curl Pro Portugal,Round 2,Heat 9 ,Kai Otton,"[1.4, 5.0, 1.87, 0.67, 7.87, 6.1, 7.1, 2.33]"
17,2011,Rip Curl Pro Portugal,Round 2,Heat 9 ,Raoni Monteiro,"[7.93, 1.9, 2.83, 1.67, 6.0, 3.67]"
18,2011,Rip Curl Pro Portugal,Round 2,Heat 10 ,Dusty Payne,"[5.67, 8.83, 5.33, 1.93, 1.87, 7.8]"
19,2011,Rip Curl Pro Portugal,Round 2,Heat 10 ,Jadson Andre,"[1.27, 1.5, 0.67, 2.93, 7.67, 4.6, 1.0]"
20,2011,Rip Curl Pro Portugal,Round 2,Heat 11 ,Travis Logie,"[0.93, 1.23, 7.5, 3.33, 1.07, 8.93]"
21,2011,Rip Curl Pro Portugal,Round 2,Heat 11 ,Miguel Pupo,"[3.33, 2.43, 6.5, 1.93, 1.87, 2.23, 7.83, 6.93]"
22,2011,Rip Curl Pro Portugal,Round 2,Heat 12 ,Taylor Knox,"[2.0, 4.17, 4.73, 2.83, 9.0, 1.2]"
23,2011,Rip Curl Pro Portugal,Round 2,Heat 12 ,Patrick Gudauskas,"[0.37, 1.5, 3.67, 1.67, 0.83, 4.13, 5.17, 1.23]"
24,2011,Rip Curl Pro Portugal,Round 1,Heat 1 ,Joel Parkinson,"[6.33, 9.37, 0.5, 8.5]"
25,2011,Rip Curl Pro Portugal,Round 1,Heat 1 ,Jadson Andre,"[2.67, 6.9, 0.83, 2.33, 8.57]"
26,2011,Rip Curl Pro Portugal,Round 1,Heat 1 ,Freddy Patacchia Jr.,"[3.33, 0.37, 5.83, 4.67, 1.93, 0.93, 6.1]"
27,2011,Rip Curl Pro Portugal,Round 1,Heat 2 ,Julian Wilson,"[4.67, 1.1, 0.37, 8.57, 8.93, 2.17, 3.33, 1.87, 0.93]"
28,2011,Rip Curl Pro Portugal,Round 1,Heat 2 ,Miguel Pupo,"[1.33, 1.9, 9.63, 2.5, 0.83, 2.93, 6.17, 0.73]"
29,2011,Rip Curl Pro Portugal,Round 1,Heat 2 ,Adam Melling,"[1.57, 4.0, 2.1, 3.5, 0.27, 3.43, 6.0]"
30,2011,Rip Curl Pro Portugal,Round 1,Heat 3 ,Daniel Ross,"[2.5, 1.67, 1.73, 7.0, 0.67, 3.07, 2.57]"
31,2011,Rip Curl Pro Portugal,Round 1,Heat 3 ,Taylor Knox,"[3.27, 1.73, 2.13, 0.87, 5.87]"
32,2011,Rip Curl Pro Portugal,Round 1,Heat 3 ,Taj Burrow,"[5.83, 0.67, 0.83, 1.83, 0.23, 2.57, 0.43, 0.83]"
33,2011,Rip Curl Pro Portugal,Round 1,Heat 4 ,Owen Wright,"[8.73, 3.6, 5.5, 1.23, 0.63, 1.23]"
34,2011,Rip Curl Pro Portugal,Round 1,Heat 4 ,Patrick Gudauskas,"[0.5, 1.1, 3.17, 1.07, 7.17, 0.63, 2.57]"
35,2011,Rip Curl Pro Portugal,Round 1,Heat 4 ,Justin Mujica,"[1.07, 3.47, 1.33, 1.07]"
36,2011,Rip Curl Pro Portugal,Round 1,Heat 5 ,Chris Davidson,"[0.37, 3.0, 6.67, 0.27, 0.67, 0.57, 0.93, 1.17, 7.93, 1.07, 0.8]"
37,2011,Rip Curl Pro Portugal,Round 1,Heat 5 ,Jordy Smith,"[1.0, 1.83, 0.5, 5.5, 0.6, 0.27, 1.17, 3.4, 1.6, 1.43, 2.13]"
38,2011,Rip Curl Pro Portugal,Round 1,Heat 5 ,Francisco Alves,"[0.2, 1.8, 0.23, 1.47, 4.17, 2.4, 0.43, 2.0, 3.43, 3.5, 0.13]"
39,2011,Rip Curl Pro Portugal,Round 1,Heat 6 ,Kelly Slater,"[3.5, 1.0, 9.0, 1.43, 4.1, 1.13, 0.67]"
40,2011,Rip Curl Pro Portugal,Round 1,Heat 6 ,Bruno Santos,"[0.23, 1.53, 0.87, 6.0, 0.5, 0.5]"
41,2011,Rip Curl Pro Portugal,Round 1,Heat 6 ,Travis Logie,"[1.93, 1.7, 2.77, 0.97, 1.13]"
42,2011,Rip Curl Pro Portugal,Round 1,Heat 7 ,Matt Wilkinson,"[8.5, 1.83, 7.93]"
43,2011,Rip Curl Pro Portugal,Round 1,Heat 7 ,John John Florence,"[6.33, 7.17, 3.17, 2.17, 1.87]"
44,2011,Rip Curl Pro Portugal,Round 1,Heat 7 ,Adriano de Souza,"[0.5, 0.87, 4.0]"
45,2011,Rip Curl Pro Portugal,Round 1,Heat 8 ,Gabriel Medina,"[9.07, 0.37, 0.6, 4.43, 8.8, 6.83, 0.27, 1.17, 3.33, 1.0]"
46,2011,Rip Curl Pro Portugal,Round 1,Heat 8 ,Raoni Monteiro,"[7.33, 1.5, 5.57, 2.73, 2.07, 1.3]"
47,2011,Rip Curl Pro Portugal,Round 1,Heat 8 ,Tiago Pires,"[1.57, 0.53, 2.0, 1.13, 1.5]"
48,2011,Rip Curl Pro Portugal,Round 1,Heat 9 ,Damien Hobgood,"[0.5, 1.63, 2.13, 6.5, 7.57, 1.67, 0.43]"
49,2011,Rip Curl Pro Portugal,Round 1,Heat 9 ,Kieren Perrow,"[1.67, 7.17, 1.07, 6.43, 1.4]"
50,2011,Rip Curl Pro Portugal,Round 1,Heat 9 ,Bede Durbidge,"[4.17, 1.83, 0.63, 1.7, 6.43, 2.83]"
51,2011,Rip Curl Pro Portugal,Round 1,Heat 10 ,Brett Simpson,"[2.5, 0.73, 8.43, 0.73, 1.87, 0.53, 9.0, 1.23]"
52,2011,Rip Curl Pro Portugal,Round 1,Heat 10 ,Heitor Alves,"[0.5, 4.33, 1.43, 0.57, 1.9]"
53,2011,Rip Curl Pro Portugal,Round 1,Heat 10 ,Michel Bourez,"[2.5, 1.93, 2.2, 3.0, 3.17]"
54,2011,Rip Curl Pro Portugal,Round 1,Heat 11 ,Mick Fanning,"[9.1, 7.0, 0.9]"
55,2011,Rip Curl Pro Portugal,Round 1,Heat 11 ,Adrian Buchan,"[6.27, 9.5, 2.47, 2.03, 6.07, 1.63, 1.5]"
56,2011,Rip Curl Pro Portugal,Round 1,Heat 11 ,Kai Otton,"[5.0, 2.4, 3.33, 1.43, 0.43, 0.23, 4.73]"
57,2011,Rip Curl Pro Portugal,Round 1,Heat 12 ,Josh Kerr,"[4.83, 7.77, 2.0, 8.53, 2.73]"
58,2011,Rip Curl Pro Portugal,Round 1,Heat 12 ,Dusty Payne,"[0.87, 7.67, 8.57, 0.83]"
59,2011,Rip Curl Pro Portugal,Round 1,Heat 12 ,Alejo Muniz,"[0.93, 1.07, 2.0, 6.33, 1.4, 0.2, 2.0, 4.0]"
60,2011,Rip Curl Pro Portugal,Round 3,Heat 1 ,Taj Burrow,"[6.67, 2.2, 1.77, 2.77, 6.9, 1.2, 1.0]"
61,2011,Rip Curl Pro Portugal,Round 3,Heat 1 ,Brett Simpson,"[0.37, 1.9, 1.43, 1.3, 8.43, 1.83]"
62,2011,Rip Curl Pro Portugal,Round 3,Heat 2 ,Damien Hobgood,"[3.33, 8.33, 8.0, 2.6, 1.0]"
63,2011,Rip Curl Pro Portugal,Round 3,Heat 2 ,Taylor Knox,"[0.23, 1.07, 2.7, 7.17, 0.73, 8.13]"
64,2011,Rip Curl Pro Portugal,Round 3,Heat 3 ,Julian Wilson,"[1.93, 9.43, 7.17, 1.87, 7.9, 8.93, 9.7, 7.23, 1.63, 0.6]"
65,2011,Rip Curl Pro Portugal,Round 3,Heat 3 ,Kai Otton,"[9.97, 8.43, 2.07, 0.83, 7.03, 0.2, 8.13, 3.17]"
66,2011,Rip Curl Pro Portugal,Round 3,Heat 4 ,Chris Davidson,"[5.17, 2.43, 8.93, 1.7]"
67,2011,Rip Curl Pro Portugal,Round 3,Heat 4 ,Gabriel Medina,"[1.73, 0.67, 2.6, 1.13, 2.5]"
68,2011,Rip Curl Pro Portugal,Round 3,Heat 5 ,Heitor Alves,"[6.67, 6.1, 3.5, 3.93]"
69,2011,Rip Curl Pro Portugal,Round 3,Heat 5 ,Josh Kerr,"[0.5, 0.3, 0.2, 6.53, 5.67, 0.67, 1.5]"
70,2011,Rip Curl Pro Portugal,Round 3,Heat 6 ,Kelly Slater,"[2.5, 7.0, 8.93, 0.83, 6.7, 0.67, 3.0, 4.17, 8.93, 0.43, 3.07]"
71,2011,Rip Curl Pro Portugal,Round 3,Heat 6 ,Daniel Ross,"[4.83, 8.0, 2.13, 0.3, 2.87, 8.37]"
72,2011,Rip Curl Pro Portugal,Round 3,Heat 7 ,Freddy Patacchia Jr.,"[1.67, 0.83, 6.83, 1.8, 8.23, 0.93]"
73,2011,Rip Curl Pro Portugal,Round 3,Heat 7 ,Jordy Smith,"[4.33, 1.4, 4.2, 1.57, 0.2, 1.7, 5.9, 2.13, 9.0, 5.0, 1.9]"
74,2011,Rip Curl Pro Portugal,Round 3,Heat 8 ,Bede Durbidge,"[0.67, 4.5, 8.33, 10.0, 0.5, 0.7]"
75,2011,Rip Curl Pro Portugal,Round 3,Heat 8 ,Mick Fanning,"[1.33, 6.33, 9.57, 3.07, 7.6, 3.83, 3.67, 0.37, 1.57]"
76,2011,Rip Curl Pro Portugal,Round 3,Heat 9 ,Adriano de Souza,"[1.77, 4.17, 1.93, 6.83, 1.5, 1.0, 0.8, 4.77]"
77,2011,Rip Curl Pro Portugal,Round 3,Heat 9 ,Travis Logie,"[0.43, 0.87, 5.67, 1.8, 1.9, 2.43, 0.73]"
78,2011,Rip Curl Pro Portugal,Round 3,Heat 10 ,Joel Parkinson,"[6.83, 0.23, 6.1, 0.43, 1.8, 6.73]"
79,2011,Rip Curl Pro Portugal,Round 3,Heat 10 ,Dusty Payne,"[0.5, 1.8, 6.37, 1.5, 1.13, 5.93]"
80,2011,Rip Curl Pro Portugal,Round 3,Heat 11 ,Michel Bourez,"[2.03, 2.33, 3.67, 0.73, 8.17, 2.07, 1.43, 8.1]"
81,2011,Rip Curl Pro Portugal,Round 3,Heat 11 ,Matt Wilkinson,"[7.17, 0.9, 5.93, 0.8, 3.83, 0.27, 1.03, 7.37]"
82,2011,Rip Curl Pro Portugal,Round 3,Heat 12 ,John John Florence,"[6.67, 9.0, 1.57, 8.33, 8.13, 5.77]"
83,2011,Rip Curl Pro Portugal,Round 3,Heat 12 ,Owen Wright,"[1.0, 0.2, 1.43, 7.83, 9.13, 1.77, 1.4]"
84,2011,Rip Curl Pro Portugal,Round 4,Heat 1 ,Taj Burrow,"[9.8, 3.83, 0.2, 0.5, 1.0, 4.67, 0.5, 1.27, 7.33]"
85,2011,Rip Curl Pro Portugal,Round 4,Heat 1 ,Julian Wilson,"[0.93, 1.17, 1.43, 7.93, 7.27, 1.7, 1.17, 7.77, 3.4, 7.23]"
86,2011,Rip Curl Pro Portugal,Round 4,Heat 1 ,Damien Hobgood,"[7.17, 6.93, 1.77, 0.77]"
87,2011,Rip Curl Pro Portugal,Round 4,Heat 2 ,Kelly Slater,"[8.0, 9.73, 9.57, 1.87, 0.67, 4.0, 0.53, 3.23]"
88,2011,Rip Curl Pro Portugal,Round 4,Heat 2 ,Heitor Alves,"[3.0, 5.93, 0.83, 1.67, 8.43, 3.57, 1.8, 8.77]"
89,2011,Rip Curl Pro Portugal,Round 4,Heat 2 ,Chris Davidson,"[8.23, 1.73, 2.0, 1.67, 3.13, 2.07, 5.17]"
90,2011,Rip Curl Pro Portugal,Round 4,Heat 3 ,Adriano de Souza,"[7.17, 1.23, 0.9, 2.17, 8.13, 1.6]"
91,2011,Rip Curl Pro Portugal,Round 4,Heat 3 ,Freddy Patacchia Jr.,"[0.23, 6.87, 7.77, 1.87, 0.37]"
92,2011,Rip Curl Pro Portugal,Round 4,Heat 3 ,Bede Durbidge,"[1.93, 6.17, 1.17, 0.37, 1.77, 5.5, 3.9, 0.4]"
93,2011,Rip Curl Pro Portugal,Round 4,Heat 4 ,Joel Parkinson,"[0.5, 1.0, 9.5, 0.63, 5.9, 0.2, 7.93, 8.5]"
94,2011,Rip Curl Pro Portugal,Round 4,Heat 4 ,John John Florence,"[7.5, 7.93, 8.77, 2.47, 9.07]"
95,2011,Rip Curl Pro Portugal,Round 4,Heat 4 ,Michel Bourez,"[6.67, 2.83, 9.43, 0.5, 1.67]"
96,2011,Rip Curl Pro Portugal,Round 5,Heat 1 ,Julian Wilson,"[1.6, 0.73, 0.2, 3.93, 0.23, 2.9]"
97,2011,Rip Curl Pro Portugal,Round 5,Heat 1 ,Chris Davidson,"[2.0, 1.5, 1.27, 1.47, 1.43, 1.33]"
98,2011,Rip Curl Pro Portugal,Round 5,Heat 2 ,Heitor Alves,"[1.93, 5.67, 9.73, 1.17, 4.57, 1.43]"
99,2011,Rip Curl Pro Portugal,Round 5,Heat 2 ,Damien Hobgood,"[1.73, 2.1, 1.5, 8.07, 5.67]"
100,2011,Rip Curl Pro Portugal,Round 5,Heat 3 ,Michel Bourez,"[9.1, 6.87, 0.27, 9.83]"
101,2011,Rip Curl Pro Portugal,Round 5,Heat 3 ,Freddy Patacchia Jr.,"[6.33, 9.63, 7.77, 0.5, 8.33, 1.83, 6.97]"
102,2011,Rip Curl Pro Portugal,Round 5,Heat 4 ,Bede Durbidge,"[0.3, 9.77, 1.57, 2.5, 1.43, 7.67]"
103,2011,Rip Curl Pro Portugal,Round 5,Heat 4 ,John John Florence,"[5.67, 1.73, 8.73, 8.33]"
104,2011,Rip Curl Pro Portugal,Quarterfinal,Heat 1 ,Taj Burrow,"[2.33, 2.23, 9.37, 1.07, 4.5, 1.37, 7.93, 0.37, 1.03, 8.57]"
105,2011,Rip Curl Pro Portugal,Quarterfinal,Heat 1 ,Julian Wilson,"[2.07, 1.43, 7.5, 1.1, 0.43, 2.63, 3.5, 1.3, 10.0]"
106,2011,Rip Curl Pro Portugal,Quarterfinal,Heat 2 ,Kelly Slater,"[7.17, 2.67, 3.67, 9.7, 5.67, 0.87, 0.37, 9.0, 4.77, 2.23, 2.7, 6.8]"
107,2011,Rip Curl Pro Portugal,Quarterfinal,Heat 2 ,Heitor Alves,"[1.0, 1.43, 0.5, 6.0, 1.4, 1.67, 0.27]"
108,2011,Rip Curl Pro Portugal,Quarterfinal,Heat 3 ,Adriano de Souza,"[1.67, 1.53, 7.5, 1.93, 10.0, 7.6, 2.93]"
109,2011,Rip Curl Pro Portugal,Quarterfinal,Heat 3 ,Michel Bourez,"[6.5, 9.5, 1.6, 8.03, 7.33]"
110,2011,Rip Curl Pro Portugal,Quarterfinal,Heat 4 ,Bede Durbidge,"[1.5, 9.0, 3.57, 0.2, 8.1, 1.83, 7.07, 1.63]"
111,2011,Rip Curl Pro Portugal,Quarterfinal,Heat 4 ,Joel Parkinson,"[1.17, 9.1, 7.5, 0.8, 0.3, 1.73]"
112,2011,Rip Curl Pro Portugal,Semifinal,Heat 1 ,Kelly Slater,"[9.5, 2.33, 7.33, 0.5, 10.0, 1.13]"
113,2011,Rip Curl Pro Portugal,Semifinal,Heat 1 ,Taj Burrow,"[1.4, 0.2, 0.3, 9.8, 3.17, 7.07]"
114,2011,Rip Curl Pro Portugal,Semifinal,Heat 2 ,Adriano de Souza,"[6.83, 7.0, 5.93, 1.7, 1.07, 1.0]"
115,2011,Rip Curl Pro Portugal,Semifinal,Heat 2 ,Bede Durbidge,"[1.67, 0.93, 7.03, 5.0, 1.2, 1.73, 0.33]"
116,2011,Rip Curl Pro Portugal,Final,Heat 1 ,Adriano de Souza,"[0.93, 9.0, 1.07, 2.07, 0.3, 6.67, 0.83, 1.07]"
117,2011,Rip Curl Pro Portugal,Final,Heat 1 ,Kelly Slater,"[3.0, 0.9, 4.83, 0.2, 2.0, 6.83, 7.9, 1.07]"
0,2011,Rip Curl Search,Round 2,Heat 1 ,Owen Wright,"[4.33, 0.37, 1.67, 2.07, 0.23, 6.83, 0.5]"
1,2011,Rip Curl Search,Round 2,Heat 1 ,Dean Brady,"[0.5, 0.23, 3.4, 4.67, 1.17, 2.87]"
2,2011,Rip Curl Search,Round 2,Heat 2 ,Joel Parkinson,"[0.23, 2.1, 3.83, 0.3, 0.2, 1.4, 4.77]"
3,2011,Rip Curl Search,Round 2,Heat 2 ,Dillon Perillo,"[1.5, 4.73, 1.77, 0.3, 0.93]"
4,2011,Rip Curl Search,Round 2,Heat 3 ,Julian Wilson,"[0.8, 4.67, 6.4, 7.17, 1.5, 1.43, 0.23]"
5,2011,Rip Curl Search,Round 2,Heat 3 ,Taylor Clark,"[0.93, 0.6, 5.83, 0.6, 2.93, 1.93, 0.57]"
6,2011,Rip Curl Search,Round 2,Heat 4 ,Daniel Ross,"[0.6, 1.67, 4.5, 8.0, 5.83, 0.9, 0.43, 6.0]"
7,2011,Rip Curl Search,Round 2,Heat 4 ,Michel Bourez,"[6.83, 0.37, 0.17, 0.77, 0.37, 2.83, 0.33, 5.17]"
8,2011,Rip Curl Search,Round 2,Heat 5 ,Bede Durbidge,"[1.57, 5.0, 1.8, 7.0, 2.23]"
9,2011,Rip Curl Search,Round 2,Heat 5 ,Dane Reynolds,"[6.17, 0.87, 0.9, 1.07, 0.7, 0.37, 1.27, 3.0]"
10,2011,Rip Curl Search,Round 2,Heat 6 ,Kieren Perrow,"[1.33, 7.17, 0.73, 0.37, 9.17, 0.93]"
11,2011,Rip Curl Search,Round 2,Heat 6 ,Mick Fanning,"[1.17, 1.17, 5.33, 0.8, 6.27, 0.5, 5.9, 0.27]"
12,2011,Rip Curl Search,Round 2,Heat 7 ,Josh Kerr,"[0.5, 2.4, 6.6, 1.13, 3.5, 3.5, 1.37, 0.2]"
13,2011,Rip Curl Search,Round 2,Heat 7 ,Travis Logie,"[4.0, 2.83, 0.43, 1.07, 3.0, 5.33]"
14,2011,Rip Curl Search,Round 2,Heat 8 ,Brett Simpson,"[1.27, 0.2, 4.77, 2.33, 0.8, 0.27, 0.53, 4.6, 8.47, 7.9]"
15,2011,Rip Curl Search,Round 2,Heat 8 ,Damien Hobgood,"[6.67, 6.1, 7.6, 6.77, 6.57]"
16,2011,Rip Curl Search,Round 2,Heat 9 ,Miguel Pupo,"[9.1, 6.73, 7.33, 2.5, 0.77, 1.3, 5.5]"
17,2011,Rip Curl Search,Round 2,Heat 9 ,Kai Otton,"[1.2, 3.77, 2.1, 1.07, 5.1]"
18,2011,Rip Curl Search,Round 2,Heat 10 ,Raoni Monteiro,"[1.67, 0.3, 8.83, 0.87, 1.07, 0.5, 4.07, 5.83, 1.37]"
19,2011,Rip Curl Search,Round 2,Heat 10 ,Dusty Payne,"[4.5, 2.33, 1.6, 4.83, 1.07, 6.03, 1.0, 1.2]"
20,2011,Rip Curl Search,Round 2,Heat 11 ,Tiago Pires,"[0.23, 2.07, 3.17, 2.93, 7.5, 6.83]"
21,2011,Rip Curl Search,Round 2,Heat 11 ,John John Florence,"[1.93, 1.93, 1.2, 1.07, 6.67, 1.43, 1.4, 0.83, 1.07, 0.37]"
22,2011,Rip Curl Search,Round 2,Heat 12 ,Taylor Knox,"[7.33, 2.93, 2.6, 1.7, 5.1, 1.47, 1.67, 8.4, 0.5]"
23,2011,Rip Curl Search,Round 2,Heat 12 ,Jadson Andre,"[0.93, 2.33, 1.4, 1.87, 6.0, 0.87, 2.27, 6.4, 0.73, 1.0]"
24,2011,Rip Curl Search,Round 1,Heat 1 ,Adam Melling,"[6.83, 5.67, 0.77, 0.23]"
25,2011,Rip Curl Search,Round 1,Heat 1 ,Taylor Knox,"[2.5, 0.3, 3.83, 0.5, 6.97, 3.73]"
26,2011,Rip Curl Search,Round 1,Heat 1 ,Joel Parkinson,"[1.33, 6.0, 2.27, 4.5]"
27,2011,Rip Curl Search,Round 1,Heat 2 ,Adriano de Souza,"[0.5, 0.8, 6.27, 1.33, 7.33, 1.1, 4.5]"
